segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,117,E1_E2,rand,564adbad6aeb29ad3fd872eb40deab11c5238dcf1f2019098677902fb5054d34,1.9444,1.8022997768453344,611.437,611.4979682024148,1261.44,1245.29359132261
5.0,117,E1_E2,rand,46ef23e5a8486c6311a3be6f5aadec6dc5ed932d1fe3265698859fdff56e6a8a,1.8364,1.7637165747574024,613.318,614.4931473222452,1248.31,1250.0247671504799
5.0,117,E1_E2,rand,3f21d436177456c07f1b9eb162ac481fca13e1a82f97b94e7f3d5ec45ab8d102,1.854,1.7755870723063314,617.635,617.2397660447951,1340.36,1321.5649531088807
5.0,117,E1_E2,rand,ac6a2c9af078f5d7fccca5c592066f41a5a05060603ace8f8a8c5e8dd6e892a0,1.9156,1.8998312024682922,612.449,613.8302177583007,1283.03,1286.9377514855637
5.0,117,E1_E2,rand,64ca8e0197d07aaf1d2da1a4d1b32b02535c90e8889fae65ce978223c03beead,1.7072,1.7876880073861248,608.355,608.978513960865,1247.02,1248.1273667645853
5.0,117,E1_E2,rand,3ffa810afe50cf1e26a43e1472d3fd30a84a1a73fcac232bef5c0632d560f8f7,1.7132,1.7411612712755558,620.632,619.376673993903,1335.48,1309.9824086909389
5.0,117,E1_E2,rand,4168fa935a06703520f7c02953a0b77e78bbbf15576d885b831badceb2283306,2.0604,2.0359027132157816,608.261,606.7350931966648,1205.44,1194.9826046245748
5.0,117,E1_E2,rand,0ab632299d50f50b1ddd3f91c36ee5a89dbd265f7f1b51013a21f5be7ef17bc5,1.9316,1.955030887200504,611.021,610.7978167571196,1230.65,1230.4105126964462
5.0,117,E1_E2,rand,556dabd278f489ef12305ce55e439e4439b33dda88844b99f056b2c41a64e64f,2.1646,2.0506830061611208,597.409,603.9317959672281,1239.1,1243.7015444904207
5.0,117,E1_E2,rand,241dd351317fee339d2e1d475421b03e84e2d0bafa3c016011b07421350028eb,2.0882,2.0744089100644363,607.089,606.3245650607537,1199.74,1195.6570415927767
5.0,117,E1_E2,rand,1febcb06dc495442ea9904a8c518dc6a69ea79ac6fd677952b068cc6f6c69a94,1.9135,1.9557265953865959,613.289,611.704213412965,1312.52,1289.6169325398155
5.0,117,E1_E2,rand,dd7e0c5390433e2802e27dcec59657b0adc0a6d912fbd212ec3a1a8d05d4d171,2.0813,2.0354418741835083,613.953,616.9699260830876,1378.72,1379.1863731038527
5.0,117,E1_E2,rand,a553264b0b0ebaa41c0e556d1ca900a2136672c97f03cccf0bf88b7b98e01435,2.0635,1.9812871877615645,605.453,605.8402386948009,1156.17,1144.113985187002
5.0,117,E1_E2,rand,23e12a516aa45ea5bdbe4ac26f38602edfb0a45b94f7ce5ca1d18646c57813a0,3.3502,3.3578299661517823,624.045,621.335936584068,1333.67,1315.4496589792902
5.0,117,E1_E2,rand,aa609ae9969cbf341eb320743ed14da574ec8007ddfc1ffa419cb6574cb7713d,1.7179,1.7723664302141353,614.984,614.7802273300224,1262.09,1273.9612834452898
5.0,117,E1_E2,rand,d59f32139afc7a73a10ad0e0b2c8ec3d92a6e234a7ae681d18d68338d5bc3f72,1.9975,2.0041805573345393,615.619,617.3234805917724,1366.91,1368.9438655534984
5.0,117,E1_E2,rand,acc459f999311afc57e0952282f813f65adeed46d10fffa16096acb35cf3d548,1.6806,1.623266430089779,620.107,620.577166563301,1213.56,1233.9864413308999
5.0,117,E1_E2,rand,7470089504536a9885227517cd281b74057838efd5d1f62916bfe5ef677f5bc7,1.6747,1.6961371418664042,614.258,615.1625448428554,1305.93,1294.9759795093446
5.0,117,E1_E2,rand,1e60e2c99a3b894788dd8819a8bb033cd26bc8408adf1242eb40d7942105ae6f,3.3338,3.4234093113534434,603.071,603.0005732686069,1286.88,1304.4804194174756
5.0,117,E1_E2,rand,b3fdbbb632a03056601b0229ccc3b80a75e9b0e6aa2125293af54c012391c612,2.0284,2.0163648113866603,606.689,609.8914526368716,1233.0,1251.9667921361483
5.0,117,E1_E2,rand,bc5aa4abfdc99f289f3cd602153f717d57a16b4968ce6f134f2d9585bc0b3d72,2.0335,2.0119265881794792,608.302,612.5277469025011,1366.6,1362.4301570648092
5.0,117,E3_E4,rand,5de904d1dfe08b54fd66fe4065cde33614dad0491726944c3f10346ee1b8d99d,2.3455,2.1693601922176238,624.784,623.2208065321374,1492.66,1489.596054374487
5.0,117,E3_E4,rand,4913a8e6d4963caef94a71b1cd9dc0e7822e44f707c10b253bf1a8a7901175f2,2.138,1.994026612821672,612.528,613.9449280876266,1436.16,1411.596261586808
5.0,117,E3_E4,rand,37b829ea0e08a96e5a4d9fa2d805d920c6b10a38db6f5e8c1093870f1c445fbf,2.2728,2.2751664294045506,596.028,601.1069836774685,1496.3,1471.1614966524735
5.0,117,E3_E4,rand,52b0e5d4e10e1b95f9ed00b9d08661d87fbc2c7ea8ea0198249d767671ae593b,1.9279,2.042281149163145,615.084,617.7010651182934,1418.27,1445.0230482512939
5.0,117,E3_E4,rand,2e41f7b3348ffe9c68abb8f575aa886e2be0f3772193a4fb3598290e1cffb806,1.8805,1.9028030972037757,622.055,621.912264548928,1492.49,1482.139119857874
5.0,117,E3_E4,rand,6c534c4d13b4d69027832c40acea7a9217281708f6264acef25103aa4520b558,2.3596,2.3591258004163578,606.582,606.6675775061535,1323.13,1327.5495852011986
5.0,117,E3_E4,rand,f32f0e0edc2628208d168f6b3ade9ffe5d0b8cee1948c51d4f8c5ef41b0b399d,3.1425,3.2292854082907954,614.003,613.2618879849828,1527.38,1507.7808456421544
5.0,117,E3_E4,rand,6e92d3a7b205819bef4dedc2aeac33def80c5723086113d6273e4c6870a38e72,2.1538,2.025267941901607,611.942,611.3920987846501,1288.4,1281.05451661043
5.0,117,E3_E4,rand,d4c4ca3d3e47bd62d68e6d14c81493ee82281074a153debaa8b3daac2abf23b1,3.1533,3.112293485833374,608.964,608.2024191407538,1432.74,1403.9045803266108
5.0,117,E3_E4,rand,ff7d9e73df244d2d9478ce0ed425fe37bc5e810534e8d933251c8c8cd660ca8f,2.2759,2.239154287503453,612.502,612.2628749425987,1289.22,1261.839975389853
5.0,117,E3_E4,rand,e887f637ebc80094661c24d20a3e36ffe46177735168ed79acdac347c23c10e9,2.1401,2.115992573098531,610.444,611.2044653382649,1356.76,1350.3058167281429
5.0,117,E3_E4,rand,859b7f9c1efb2d92a141433d31a721a80d976d9fe808df9512167fc102723628,2.0603,2.0073094718659057,609.564,610.0691216224114,1382.36,1378.3684931746916
5.0,117,E3_E4,rand,e7fb5acecac3c49bbd082a11ca0a9378253341ad38974e25e73ef045242d6681,3.1753,3.139076931633563,609.751,611.252895716504,1433.72,1412.5509507713418
5.0,117,E3_E4,rand,c0aca4a096d0f49c04b62abc80475bd2492472b6433af0850e6e9e3836c96739,2.4798,2.415721365741786,608.427,611.1268884635424,1286.28,1301.863829937759
5.0,117,E3_E4,rand,f3bed84c5a50480047b8484fd2bae6fe0901805bcd432888119883b9b6b848f3,2.406,2.3307491003797245,607.69,609.8400968867481,1360.85,1356.339135354592
5.0,117,E3_E4,rand,951f76723dd78d3561e0a55508fe719ce2d98353dcefbef086086fbe9efc007e,2.2764,2.230324487223383,608.867,612.0947431140547,1326.98,1347.101937664902
5.0,117,E3_E4,rand,2d5df479f8df282532a9197f37864855a5460ae2a87649967c40f04367f5484e,2.0128,2.016310522718706,606.891,608.5253986446891,1179.78,1189.361062231987
5.0,117,E3_E4,rand,5e57c190127bf856827450fd32ecb0cdc0f31e998ce9e34cc970ec1b7edd549a,2.1795,2.283379112891667,610.03,609.7902701130155,1423.05,1444.1971105779312
5.0,117,E3_E4,rand,e34de2f792dfde05c3a94e0a2a3f547cef960f21e25bad5c9f45157a6f842672,1.9929,1.9829481044564892,609.266,612.2393040724044,1377.79,1371.1962978949216
5.0,117,E3_E4,rand,814e8ad795f2c73248f68caa46fd4ce7a9d682f5a47fbbef2ca74b8458f2fd27,2.1752,2.510494619066577,604.177,605.2132360680496,1406.94,1402.1170647114345
5.0,117,E3_E4,rand,375b5f60f13f34ca1594e0a2f2e9587e8f3c5ae2daddf47b8a675b1e7ea52b64,1.8088,1.9228793751678288,613.445,613.4222453358883,1280.56,1302.866622343758
5.0,117,E3_E4,rand,702244c7899041283fd48f97ad99d6901200e613c54c1117817b363618b10570,1.9885,1.9849927554344866,620.837,617.5174999584018,1452.17,1424.2957316814143
5.0,117,E3_E4,rand,a389303034b29d48025867e117c2c5d8821d1f9573e14fd1ed4548b93a88458c,1.9145,1.9392428658424707,608.69,609.4131145843155,1313.32,1313.4292953386828
5.0,121,E1_E2,tail,deb058c004333ff4870802d67445eda8a05627ee8b49daf4a55ca693aae341df,1.4636,1.5179712322804926,633.329,632.5491496384091,1326.69,1319.6521235197724
5.0,121,E1_E2,tail,6d1081b285bed4ec233171695f0e9997b76c53c29c1758835b6f4cdd5a0ac1e9,1.4648,1.4984255418734838,635.183,635.8431914199363,1295.32,1301.712675448864
5.0,121,E1_E2,tail,0a4f76b51578024dd1ad92b75a2e819aedca0426e7b5e8f25a1132c133ce8622,1.467,1.5048231948917132,636.243,636.2773580577899,1307.72,1306.5826702449776
5.0,121,E1_E2,tail,11f18f3d18cee9dfa88a397599ac494eee606ecae4c705a9f627a28f452ca51f,1.4681,1.5006968683871469,635.166,635.785255774885,1295.94,1304.0360830084082
5.0,121,E1_E2,tail,a785ededf92819e195b0381997df9298df0e95b0bab6f9439649b2ba2e32324f,1.4694,1.5114572346093664,638.639,638.1398045126203,1330.81,1330.9194523852443
5.0,121,E1_E2,tail,35ac0592b41c920cee2ec8be1ef23f4a45a72e59684101fca1d8d5aab3f5c752,1.4697,1.5185033987325738,635.7,636.5265454135281,1307.09,1316.9614226307567
5.0,121,E1_E2,tail,861651be10d686577a6e2243032f488b74aeca4c4004bca5ca0647e5ecc67a78,1.4748,1.5106778005566068,636.604,636.7239161318555,1322.2,1316.7224108560977
5.0,121,E1_E2,tail,ca0bfede059b6ccde87dd3d97da0379bc35c0ffc39684665e807316a8e005d8f,1.4754,1.508812072255297,637.095,637.0238573139093,1328.44,1319.7121220687704
5.0,121,E1_E2,tail,a10ed13439803c5575334b888bca1bae0584634d81e006e8deb33efafd5f8886,1.4773,1.5266844866338871,632.729,631.2642842193422,1337.16,1324.1202229735072
5.0,121,E1_E2,tail,3461aa0e9d4bc19cc00f1f0d353e19bed90b8823cf63a6479a34af41ad4ccb2e,1.4784,1.5149597579886103,635.787,636.07610616037,1309.91,1314.2298709623751
5.0,121,E1_E2,tail,e27236bf46eb5cbcd2f9cb0ba171b6b52f75a2ce496c8cdfc7d342331f46e121,1.4797,1.5123106165347295,634.724,634.9518393153421,1294.6,1305.0710638825976
5.0,121,E1_E2,tail,dd4f295ee05c89e6fa82f8d370c1bda3abb6bb73de7cc60510369a9769f6545a,1.48,1.5543108249508006,632.6,632.3657522609831,1326.55,1327.4376142093115
5.0,121,E1_E2,tail,91e8e2467cc7f6f6adff8e8145fecf302e717be8bdb4ef4c56ee9954bca07f5c,1.4842,1.5114638899179007,637.102,637.1167542338989,1329.15,1320.963703230963
5.0,121,E1_E2,tail,09573ed3c95e90c2b0667642a4052dfbbfac5bb1b18cf9a41daa9e88765a027c,1.4853,1.5044568242651126,636.491,637.0709096297329,1317.03,1319.7890059844276
5.0,121,E1_E2,tail,db9a93fe9b19fb3da9f3c66141810e473ba61710785c85748c93561823e3bf94,1.4869,1.5146921488540874,635.209,635.5182242540743,1302.68,1305.687755258416
5.0,121,E1_E2,tail,d269eead2fc53ad76a0a7119d1d86d0c13467053deb87634d803a6c793363816,1.4881,1.4971151855709437,637.847,637.9934684626495,1328.16,1319.8750292523878
5.0,121,E1_E2,tail,f6ffc8cc1adc1be6d71adfabe6b8c4aebec43626416de8bd08bb7d16cdfd2819,1.4885,1.5325826980681017,633.408,631.6123931432936,1336.73,1327.2485831199624
5.0,121,E1_E2,tail,fcef65d0cedff1d34f4fc6f800545490611ecf2ff00a139feeac098e0d548e10,1.4888,1.5374547125724538,630.766,630.0008329580982,1324.85,1319.8095659847254
5.0,121,E1_E2,tail,706c645d96779f45853f379c29f31db5aa50536d19748c709218aca50f2bd457,1.4898,1.50997568311287,635.913,636.0108384775518,1310.73,1310.2288278351944
5.0,121,E1_E2,tail,e223cd09de3eb5b69ff82e58ac33e2f7f0866a019fe08e1ec217c4f10306bdf2,1.4899,1.4966921333131045,638.001,637.4159697224153,1323.56,1315.992282878588
5.0,121,E1_E2,tail,eb60eb6fefc786a12af03df8bcde5a302058d9fec1ebf7a81177adbe8976edb0,1.4901,1.5011346163174464,636.661,636.7938903794347,1316.74,1314.6157216640431
5.0,121,E1_E2,tail,a21ba09946eeac2b13b339ecd9e44063bf3e9671321829355b1a708fbebe4262,1.4902,1.5210764912552484,635.21,635.5972898227309,1305.39,1311.200385855259
5.0,121,E1_E2,tail,badc5e4f24c73f552255e214fe03a15e33bfc7b702d461da9eb03aeb2f5c5a3b,1.4907,1.5143091810383025,632.883,632.6428649819123,1316.66,1323.5157693557348
5.0,121,E1_E2,tail,905aa1a261797dc96a1fccf4be9da06b0364df36397a8875bbf2629a4c856d49,1.4917,1.5050186285550233,637.843,637.2538621699078,1322.74,1317.0221391030364
5.0,121,E1_E2,rand,3d6777df4af71134f75bf5850e58e185e78b954f9e8820fa31533bf52fcf599e,1.5366,1.537976303304977,632.244,632.1546958720643,1315.19,1317.141829194366
5.0,121,E1_E2,rand,4dc3842e06b4d2078ee0dcc04df80c35d4896be52624ad6d4ff0e98eda2a2097,1.9579,1.8618194790266591,628.865,629.9801085999677,1335.18,1350.481624339097
5.0,121,E1_E2,rand,c2569581b67c351503a558feb90b520b04e6e83615c6a3fe02387a92ea0ff5c1,1.8013,1.8036743871102812,638.743,639.2938291575514,1452.02,1443.5793083175076
5.0,121,E1_E2,rand,6091d1b0ecb540d18ff5fe99c12e5d7f5f0713a9a2cb0d33d7cd3be36a90a54d,2.0446,1.985426033096005,627.254,628.9577265185309,1241.79,1272.3864020715132
5.0,121,E1_E2,rand,faf6ab0ba339c2f0463a7d578ae3bf61344293edf12ab0a646fe31bc8635ded2,1.5719,1.582986295775842,636.964,636.7666780810656,1289.24,1301.1438346044083
5.0,121,E1_E2,rand,e9e962860d0fc3c4b38a7a35c06651ed2b190da0336c9224998abf76c563c445,1.5221,1.5251885798598992,632.885,632.0822254187658,1333.23,1331.8234594923151
5.0,121,E1_E2,rand,80d63af1ee95d526f2113300d8b72009632e61b73323285120cc3d2e30a79157,1.5961,1.5772682002313265,633.815,633.8330266767243,1303.75,1316.4637553779603
5.0,121,E1_E2,rand,3d7d2b6de4d5a77df20474f6754f2eb4c4f0bf07a3ae2d7f01a520ca26af9a97,1.6408,1.601019552646224,634.073,634.7599253164083,1308.88,1312.8607723714167
5.0,121,E1_E2,rand,8541a3939f783ab0c95c55f01aedfd703a34f13d3e39506709abb778a3721ec7,1.5642,1.576136128728307,631.315,632.3070458867439,1247.21,1254.1548773044315
5.0,121,E1_E2,rand,6afbdd7881d2d60f84452325e79f0aca66488b0fd371ec68de85e46f2e5220f1,1.5449,1.5561036148266567,633.09,632.5258545137486,1333.58,1334.3329603235684
5.0,121,E1_E2,rand,dd94d79dd0764859b977cc23a9dc1ff4aa7e5054eb77ae1b3ec2856460489f6a,1.9691,1.9743712619059814,625.995,627.2419739571051,1436.58,1430.1188159283802
5.0,121,E1_E2,rand,ba4ccc69df25ad6b7c223c43de17796102fcb8db152a09df7ab7da44999ab535,1.5054,1.5246372691252437,632.83,632.2794688926049,1324.82,1327.345337451713
5.0,121,E1_E2,rand,8df451125e74f467babfb4705d777757ef758d03cd8af551f724604272d3168e,2.3019,2.211051880280844,631.443,632.4295524820978,1251.03,1274.0804554110396
5.0,121,E1_E2,rand,35bd00074069b3ac707a26146ca96b16207d545fa4a76d7e8080c4353764f038,1.7284,1.7164463129020275,629.79,631.1570780483918,1316.57,1333.3773949892393
5.0,121,E1_E2,rand,4f8a893b8ddf2c14f8e647398339f9b655e0393c233f6c8fc64d47ed90ac4e10,1.7587,1.6810001044348337,635.981,636.3606348355006,1411.38,1395.8737502260665
5.0,121,E1_E2,rand,7799c2d75ff61b95e02bbb4004bb407f9d996eec9e842b6a1fc6f4d1f194216b,2.0084,1.8820039235276778,619.655,621.5545254567645,1255.9,1252.1545824534564
5.0,121,E1_E2,rand,bb06d1276a5c18fec4e6cb3c9e8c6a1a9f661a2e45c11764a2949c7654b1f048,1.5207,1.5159129108532012,636.092,636.663384802365,1311.62,1314.558604254531
5.0,121,E1_E2,rand,f40ba2f60401cb8b386a8eb9ca5e14dd7ed81da9ae72199090f027f663282438,1.8299,1.8715573457126462,634.309,633.771788993571,1355.86,1357.384215810684
5.0,121,E1_E2,rand,34fe82d015e4ec8c841409919c7e8d78ee1b4ef4905b2d8cfb1c4a8db9781830,2.4586,2.5293788810663953,635.433,635.9382574019768,1241.73,1257.1133966397856
5.0,121,E1_E2,rand,b567058def3c0b8849e5b7473a54fd424f69c43c6508c2c6c1fad06c84aec83a,1.8425,1.7587021403332774,632.186,635.636398049988,1242.74,1267.8645764511366
5.0,121,E1_E2,rand,bf70096fc6966b1186a9060846db052ec70ba837b7c2244412b2c4afda5e88f2,1.8433,1.8220224594416377,631.408,630.7309699627809,1280.87,1297.7981845857457
5.0,121,E1_E2,rand,e4edc6888d0abc5c6be41c35a262e436fa8f46eb66e56a2aea7c9370b7ccaada,1.6701,1.618624222906079,633.166,632.6395764890073,1337.79,1339.3323088362376
5.0,121,E1_E2,rand,6f1d49f177d52cf7c739d6b66b0513cfe9762da55b3ebb130bbb35fb53ec5612,1.8253,1.766475212044181,630.951,629.6004794922735,1290.19,1298.9069368003115
5.0,121,E1_E2,rand,0bf64af4944b74e5d811ece1f3202bfa16c54b5ffd7e61b754e902cc51872bc9,1.5962,1.5899819288527701,630.364,630.5405118394624,1256.59,1262.5517174537908
5.0,121,E1_E2,rand,8c85247299d785b4f62a7a3401f3308a10dcb469fea32fddf37e0f03754758e8,1.5044,1.531613088867417,634.711,633.696647197706,1349.63,1344.7559452852242
5.0,121,E1_E2,rand,84dcaef023952a3667603901b7da3530a2f2586a63a2812277afd04ed51c9b46,1.9963,1.9688347142575873,629.832,630.4638202334701,1321.06,1329.674634816075
5.0,121,E1_E2,rand,cc4f32c52d1a679f7f54c9a6680525e958bf53025303554a7552595e8359e2c5,1.5054,1.5056973174346782,636.556,636.2502403167983,1300.83,1304.8364824502955
5.0,121,E1_E2,rand,fb9523a8c76f10801b14007c293c9db3ab8e17d066e46d066c92eda7d351ab25,1.5463,1.5431710591910932,636.152,633.2982190778997,1354.11,1341.2235879815194
5.0,121,E1_E2,rand,6d1b076ca7fc1f340c585aeefddde5a4845bc04984d01924e88d694f2637536b,1.9704,1.8281949118433947,631.385,634.8804530886708,1262.24,1283.6869443351234
5.0,121,E1_E2,rand,ff27208830b6cd38a589a05eae121edb69fd588488e97597d5144bf02049440f,1.5623,1.5429542862845458,634.137,634.7030172557761,1310.76,1314.1657868631228
5.0,121,E1_E2,rand,fbe1e733f6691c708692f2c29d5209da8228d7e8a1b92ff2383df08de5bfb72b,2.222,2.1450648604001037,631.679,629.4963040205106,1310.5,1330.9473285905651
5.0,121,E1_E2,rand,671d9f69aa8b4ef8ef0a58b11a86c5ff8b62d28c0533eb8fb794d3d9ab5ba6b3,2.068,1.9470410393350357,639.615,639.4621756212612,1419.88,1412.937912844353
5.0,121,E1_E2,rand,c7d2aefcb9631919a46ed7885e1c1578e1c18525f10448e42b7833ed3d1c1732,1.526,1.5168197700019903,635.547,635.4716418096327,1307.87,1307.9722816044396
5.0,121,E1_E2,rand,470d2c5ad72e27657164b97d27285e0e5a478d837a4d59547ed0a51674447fe3,1.5236,1.5234700547761013,632.958,632.1295100039233,1333.8,1332.1469358857044
5.0,121,E1_E2,rand,d7aa4057afa1ad4ad1aedd6b94e5dd98dcfbadaad21b266dc732d766ef3284c6,1.954,1.8913097791123705,627.36,628.9624357032448,1271.67,1278.8558401988894
5.0,121,E1_E2,rand,f8f0f226c30302a521955634294d0a8c6e44118a8ce58d43c78b522f7a4c0d24,1.5333,1.531895992300036,633.246,632.3191297701494,1335.02,1330.2488459156048
5.0,121,E1_E2,rand,829774737cf6499589ac990907272ed269ac52db9be926aa179314984750aa70,2.0052,1.9748225170607887,619.957,624.5459982371254,1374.75,1391.398868286591
5.0,121,E1_E2,rand,6e135a874b76331bc87963c1afa766f9c4a45bb156be84b665902cf5e637e8cd,1.5117,1.5193354648902153,631.212,630.2408155164717,1304.98,1300.4586382333396
5.0,121,E1_E2,rand,24f48c0ed6a1f04596c9ddf492fd7cfcc10e8d35dd9a0028260e85bd920aa6b5,1.5472,1.5824084459713519,624.06,629.6662112564554,1212.0,1243.4553218448518
5.0,121,E1_E2,rand,7e68d055585464d9368f16b9ffcc80f815dd2e0108cd008f17f90f6470ef12c6,1.5279,1.5256542049643946,633.067,632.0068590563765,1334.3,1329.2646297745205
5.0,121,E1_E2,rand,dd1d0b8ee03cbb0ce00b49efa79c10abfbe684c634a3e6acfb6c383d5dd67df4,1.524,1.5266166776084849,632.91,632.4419415879108,1334.1,1332.1246802639707
5.0,121,E1_E2,rand,b655503ebcf7a3f78545424f309066e51c550dfa1cc1d299d8c3691e5b55c14e,1.6318,1.5835300239191161,631.477,632.8142136328707,1321.36,1318.4728353427777
5.0,121,E1_E2,rand,a4cbdf5f5f456f4663d37f169bbee282481d20da233ecb2cd1d8eb66729b4c56,1.8228,1.8134413428939316,637.851,637.0958645988377,1475.03,1446.398852819695
5.0,121,E1_E2,rand,972e876f46beec12d96f8bea91c77b74417f9478f9518ebdbe235fe05a34e758,1.5391,1.543001601185255,632.929,631.9711817164127,1333.18,1326.5263097899365
5.0,121,E1_E2,rand,fc16956f9c0638d8af8d50b082d80689f9e2d8e271b436a39d564a99fb2e3e00,1.5079,1.5010951539765425,636.3,636.3931834130516,1312.42,1312.3388988237598
5.0,121,E1_E2,rand,aa77c591265b328cbfab7d053dca917bb574b094fce606e9eae5d3ee70743ecd,1.6759,1.6344819040200622,632.948,634.3491232541628,1269.47,1284.5866580720422
5.0,121,E1_E2,rand,62493646cea0fb570fef2f88897500b7dbef2e0daabee3b95f3e486001f3a786,1.5014,1.5055439753699646,636.116,636.1106781471647,1297.9,1303.4860498646617
5.0,121,E1_E2,rand,c13ba6f2793dd9034d225cf9d7cf80e08d3618f2d936216d3a3cf139af9cb003,1.9907,1.903378705760224,634.048,634.7295124880197,1397.85,1383.97438437463
5.0,121,E1_E2,rand,d53ccef6e5e1effad4c936d23bc48c2803ef98331c23dbec4d4f6b5e65a38175,2.2519,2.0965969590328557,628.536,626.811981253252,1275.51,1287.6591902369846
5.0,121,E1_E2,rand,6a58c101f3766fae69db61a957d4ae82ec4633c36bb059f69eb724e4a31d221c,1.8731,1.8427778079291122,626.881,629.3826085581254,1300.06,1320.9020799082218
5.0,121,E1_E2,rand,24cc26890de437e8b8b7367429d2c1c8bf33b33528d45f78972c27777a08021e,1.4961,1.505518023188008,636.122,636.1970257533413,1298.52,1304.3389710624224
5.0,121,E1_E2,rand,fde2f6f0b596d8f31bd229c5ba2cbf6773ce856a1d926ed0cd75bc29ff268665,1.5534,1.5271260962864226,634.924,634.9625885860577,1293.34,1296.484507782864
5.0,121,E3_E4,tail,a8d872024d03142eb7368f64dfd97c706947fec1b126f984d1f767cc6fcc3b9a,1.4666,1.4926217137477782,633.475,633.3706949264437,1356.22,1363.953870360373
5.0,121,E3_E4,tail,52e562eca76371c1136c15ead93dd9654313188e2ecf70e2ed2449cde5b098eb,1.4725,1.5070712219566273,636.216,635.5629596404085,1400.96,1394.9802758092474
5.0,121,E3_E4,tail,40db03fb37bf1107f40fea7ce16b8b0c79574b3f8b6398a9a304926e38889c8e,1.4757,1.5027537578080166,631.651,630.8643887820687,1330.91,1335.15661197806
5.0,121,E3_E4,tail,154cad96e584949c106aa892e4253563f9afd01c9109e232d0a3c2544bb578c0,1.4776,1.5053952931950005,631.626,630.7807333078267,1330.77,1334.1718290554372
5.0,121,E3_E4,tail,8feef17f08cf48f9093ef691e6ea58bb763aee35cdf32ef35b95afec9dd70665,1.4846,1.515901759983523,633.907,633.1430864714547,1396.95,1383.835636254078
5.0,121,E3_E4,tail,6f9c2e0471025edb5767be5ede192c5742a75bfbaad702edbe82ef020de15043,1.486,1.5140341771165193,634.359,634.4811368045871,1393.86,1394.3555314124073
5.0,121,E3_E4,tail,8f4d7f96ddecafd483b12c32c0fbc3578a03825e6a5d38d86effd5b2d92c7f4c,1.4866,1.524316053651962,634.295,634.6932618101989,1393.96,1394.407278566845
5.0,121,E3_E4,tail,899c3e9c1004f7f3afadb701e9b301fd6827f7d0fc8e1ad1c0747e2365e950fe,1.4868,1.5116451795833556,634.335,634.5380170166002,1393.95,1394.800903621946
5.0,121,E3_E4,tail,7308b897f2965aa3e08d237e9995ee6ab7338b39ac7556d3b300dc783f16651c,1.4871,1.5095725498296035,633.197,633.0712198509544,1378.11,1382.102777271903
5.0,121,E3_E4,tail,871222e54880797f788fdc1c3b1805d8baf0478e6186910a2f49c5f61161b04b,1.4872,1.503550880661413,633.635,633.089977673498,1378.28,1376.0746163574513
5.0,121,E3_E4,tail,0ce0abc0931c39df8e45b4076155f8abf6ca892727e4db42761709171701708c,1.4875,1.5030323300080966,633.634,633.0880815973031,1378.29,1376.0668183881216
5.0,121,E3_E4,tail,2db4ce0cc4788ace96e6440609a8629700516c485609cf227c40ba03209423c7,1.4876,1.4971501758262187,633.794,633.6330527060213,1378.44,1373.6814002051187
5.0,121,E3_E4,tail,36080f0e2cce745f212cc392bc07956baac2b0411b0fdb82a35538d20d49e306,1.4877,1.4993433640878304,633.913,633.368014644985,1364.62,1359.5550316106064
5.0,121,E3_E4,tail,fccdff352d00a38295335a68a3bd6ed283397c1da90b2dc9115803e66788acfa,1.4877,1.5002692970926483,631.906,631.0176302526627,1337.14,1335.3271754356224
5.0,121,E3_E4,tail,4361a4b22d1283d01657dc188d7580f20cb0faee2478277971f74e7f5b7e00fa,1.4889,1.511357088061897,633.422,632.9049552995207,1377.81,1374.8875160415882
5.0,121,E3_E4,tail,f9ed34955d3b836e65b2512980585ced58df1579512fd063359ea214d982fe38,1.4905,1.497581538416408,634.024,634.4099945444457,1389.08,1387.3232178162652
5.0,121,E3_E4,rand,c565cc6e49a6a70374e879198c025f24c165f2c223b5d9c2b42591b14c85a56f,1.5,1.5148770654866273,631.248,630.6727411030997,1341.94,1338.2380142740753
5.0,121,E3_E4,rand,e8484663295feb85fbaa4aaeac5ab85129bc4b618429994de362d54bc1190427,1.5241,1.5284131061891832,632.412,632.4839638729952,1374.66,1379.078643527143
5.0,121,E3_E4,rand,ff121d3202c3d3b4e1d02ed9a6b7f03b89d6ad67c47d8e175cdb4491f45a9a6c,1.5081,1.5148689077451256,633.818,633.2788120494127,1379.57,1378.9025114409678
5.0,121,E3_E4,rand,41fac9ab87c4ad2f2a18e67ae5f3ce44fe02ee89302ca0a201cc30a46e2f4895,1.4927,1.5157795816651207,633.232,632.8642233486007,1359.78,1365.5936779835142
5.0,121,E3_E4,rand,ce6514bd200d6cee7391405f83f8725323d1746bda0fa4a78a7c0e1ca383d156,1.5173,1.5072634629498822,633.336,633.3378902285024,1377.05,1378.7880262934314
5.0,121,E3_E4,rand,33b81d9fb75cecaa532ab077a58377363c257884686fbf57c3982704149471dc,1.5285,1.5268742157470248,633.292,633.3727552183215,1377.26,1378.5274579276024
5.0,121,E3_E4,rand,eb74aaea2d69085e598b308876e72db1b4903c5ca57f82a5e866a0f022f4e2f3,1.4942,1.4991459702190084,632.951,633.0596865846499,1365.35,1367.3934266335564
