segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,105,E1_E2,tail,40c2c5935ac9d372ec7d0ebf8557d68490aab00ffa82484702b2af97fabe968f,1.9866,2.0251874601717192,566.309,564.3459065000402,1226.82,1239.663638552986
5.0,105,E1_E2,tail,02e07dc056c2e6c62718cb3eb8fabbc2e836290a44dd4ae374abb195af367fab,1.9891,1.992208151349251,561.974,562.1014495591946,1115.76,1113.6464230673355
5.0,105,E1_E2,tail,be3fe04a80e3a94cb70383f8806e7cbe92859fba98f7822d1cef01e3822600e3,1.9979,1.9896636871674342,566.88,567.553310229111,1307.3,1280.37405807808
5.0,105,E1_E2,tail,4f0495cfb94bd245f4dd4e5727a59d50dce1dce6426a73e1e2ee32e8fd053a34,2.011,2.0621200881566306,552.898,554.4886391916666,1200.01,1202.9749685128218
5.0,105,E1_E2,tail,15cf7b1644e76e33ca48f68b83a57c37c372c7e6eaa5c35f65f186269cb3f95c,2.0592,2.070517627537712,564.663,564.5122690962378,1204.42,1192.5681573779711
5.0,105,E1_E2,tail,5f0f42bfcdac6a591d393e7df110444980443007846e35aae73b3dbe46c5cbc2,2.1398,2.1862920517326128,565.162,564.6263522359761,1286.57,1275.3663265297864
5.0,105,E1_E2,tail,6570a4af12e54c27432c1c0ed7ab278712c9e5dfabb86c97a64f2401a39f851b,2.1664,2.137637128694398,555.713,558.4604570979263,1235.64,1251.0903348676347
5.0,105,E1_E2,tail,0d48304ed246379841504e358326e249a224b6d701d0d96838f4804785b4a104,2.3002,2.2124418492721305,565.084,559.5913234196453,1156.61,1175.384808582875
5.0,105,E1_E2,tail,96ba37a1673535222329868fc8306f5660996a586456d00cf98db2cf0d5c875f,2.3081,2.2832695956458777,556.856,561.456802987451,1293.69,1318.8872873909127
5.0,105,E1_E2,tail,0ddd12c9c47b60438db58fdaea636aaf22755be8f46192528a856c136e1a566c,2.7002,2.4928141379825797,551.21,550.004112361139,1199.64,1183.9777627010208
5.0,105,E1_E2,tail,31fada7990d69ffd78be8c8bd40445eea774cb994ecd81f45fe7fa4af8ee2403,3.8335,3.525152533365849,561.939,558.8612520990494,1258.98,1210.9473007983174
5.0,105,E3_E4,tail,7cda5947160697a25d70c1e680ebd3ae2e97213fb40671f3707012ac9c9e9a90,1.6878,1.8205214519646995,563.282,564.9587984198708,1227.6,1245.508615453221
5.0,105,E3_E4,tail,9ff9b90e2208c92e2881b2b244de1ccc523b40ed2b47410bddaff799412bc986,1.9333,1.9962008697909444,558.336,556.9827060026007,1167.14,1161.772856635468
5.0,105,E3_E4,tail,7c904b16e91500376d42ab1912ffd6769f9bc6a7ca3a5d2d6b37a0a1a58c2b6f,1.9596,1.9864098276835698,569.694,571.060423579207,1278.98,1299.8474289655528
5.0,105,E3_E4,tail,263a769e4fdd9f64cde7ed6cf618624d149a73ecd250ecb92281871f34366967,1.9759,2.0079332071722664,566.917,568.2967477738046,1351.85,1347.8652569122728
5.0,105,E3_E4,tail,d3a0ab7411733494a426b192d627920b12c521b6f9a74d2145a45bb3322cbc01,1.9819,2.0325108375039047,569.189,571.3035398719351,1448.59,1438.661521021102
5.0,105,E3_E4,tail,cf90b447f91697ae4c7fe07cefcf5164dca756da60e76a8e35f2c4568db00a7d,2.0023,1.9941489274010682,554.755,555.5038368210494,1244.94,1238.6166138171002
5.0,105,E3_E4,tail,bfae5964b27d900d708f7020ef10722f7bff5758ed323a5e5b59a5a3ce2fe635,2.0345,2.039929132748285,569.537,570.9031708026018,1469.82,1442.6377077130387
5.0,105,E3_E4,tail,2371a48353ebb8ac95f47079f3ef215b41de87790615d03c0fa0e08be2dea09e,2.0582,1.9781111414490753,554.134,560.2812069853478,1253.88,1266.0562264679634
5.0,105,E3_E4,tail,50d961fe622b93f19d77490c321fd63f3932b1bbad4c60367456d58df37efb14,2.0702,2.070182604591917,561.931,560.2913800010099,1247.83,1225.4707408511704
5.0,105,E3_E4,tail,e4a398573f462b9d3c88c7139aa359009edc7ab422d0e0003a9e31df8706e4f8,2.1216,2.116619711003807,562.463,564.4649801702169,1408.96,1435.371183994664
