record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
5de31d3e88d775be4ca195bc068f1f1fdb9b79f7433d044675af6e94b905ca58,5.25-5.5_f125,1.9134,1.8899726947042894,2.391330654308424,671.2781430863779
18764631191ae1d5140dc62ab8a91baac1e1ab94d128c822aa3eb56749880fc2,5.25-5.5_f125,1.9654,1.9474100654387954,2.478753865092603,674.837658306991
28dc9b016b96de0f107545813e6005c19ca7e162d4b335142d7d48eba1ddeae4,5.25-5.5_f125,2.1797,2.3681231956421933,3.0901313545161466,669.3278512949299
1244e3e42b183b9292f7d44a88e943fdd46b65b1bd339080bc405e26871247a1,5.25-5.5_f125,1.7064,1.7336425262213642,2.1830050388737474,675.3917754341552
a43c425f9e45077ebdb2383004c32caf4029b4c4c60890093af6ad74aaaa7efd,5.25-5.5_f125,2.3059,2.2338146137143027,2.9087975551538094,659.4715433781889
746e33d11ac0854f46cc6a6087e788771e2e3c160c928eef77a9a0f977bab424,5.25-5.5_f125,1.9023,2.07999732019672,2.703333436488445,660.98173609268
7c8dcc9d8ed7521b0bcbe657ea5c7ec95d719ecc86d3fb5dd00111f6c74bcd41,5.25-5.5_f125,1.9858,1.950919155012187,2.5490628219219498,672.5315971319792
de1cdaba311a2b72f151dc825bee275115020b8b13bc552d464cfd57f4da1d90,5.25-5.5_f125,2.5267,2.4725314816022506,3.1552427544373516,668.5114940978307
9162b8777cca878cd6bcae194017bff5a5ef844cf90ecba1f67e779b28bb1705,5.25-5.5_f125,1.807,1.8805829529708284,2.4028038723771052,666.65275880211
3492a84aa201ce8b7d29093d33f1c71226ce43534e496376c75ad12b3663271a,5.25-5.5_f125,1.8088,1.8554027659667098,2.364511110163027,690.071902464118
fe256fdca7bdc22b95d813184fbd205ff60f3610b8e3554cd3d2b5aa33f7582f,5.25-5.5_f125,2.6667,2.960829958938027,3.8715038236284753,668.229257919357
6d6d593fd55e1c861708f280519144b0e0419b9dcf63570d1242bf8a56fe595e,5.25-5.5_f125,2.0284,2.097710642564228,2.773232456835656,665.2430989169064
e69dd0fcf24997ac79b5812380793604c7c16484c5490cb6cfed37c89d46c3f8,5.25-5.5_f125,2.1283,2.122954232690271,2.8730547353425964,659.5944063852185
