case_pair,feed,slot,row,col,orbit_class,multiplicity,radius,periphery,diagonal_slot,p_orig,p_tp_detransposed,d
E1_E2,117,40,4,4,interior,4,5.656854249492381,False,True,1.023800015449524,1.0240000486373901,-0.00020003318786621094
E1_E2,117,41,4,5,interior,4,6.4031242374328485,False,False,0.9017000198364258,0.902400016784668,-0.0006999969482421875
E1_E2,117,42,4,6,interior,4,7.211102550927978,False,False,0.5823000073432922,0.5828999876976013,-0.000599980354309082
E1_E2,117,43,4,7,interior,4,8.06225774829855,True,False,0.35850000381469727,0.35910001397132874,-0.0006000101566314697
E1_E2,117,44,5,0,vertical_axis,2,5.0,False,False,1.5334999561309814,1.527999997138977,0.0054999589920043945
E1_E2,117,45,5,1,interior,4,5.0990195135927845,False,False,1.4413000345230103,1.4368000030517578,0.004500031471252441
E1_E2,117,46,5,2,interior,4,5.385164807134504,False,False,1.3549000024795532,1.3525999784469604,0.0023000240325927734
E1_E2,117,47,5,3,interior,4,5.830951894845301,False,False,1.0901000499725342,1.0895999670028687,0.0005000829696655273
E1_E2,117,48,5,4,interior,4,6.4031242374328485,False,False,0.8235999941825867,0.8235999941825867,0.0
E1_E2,117,49,5,5,interior,4,7.0710678118654755,False,True,0.7059999704360962,0.7064999938011169,-0.000500023365020752
E1_E2,117,50,5,6,interior,4,7.810249675906654,False,False,0.4514999985694885,0.4519999921321869,-0.0004999935626983643
E1_E2,117,51,5,7,interior,4,8.602325267042627,True,False,0.21240000426769257,0.2126999944448471,-0.000299990177154541
E1_E2,117,52,6,0,vertical_axis,2,6.0,False,False,1.0063999891281128,1.003499984741211,0.0029000043869018555
E1_E2,117,53,6,1,interior,4,6.082762530298219,False,False,1.2853000164031982,1.281000018119812,0.0042999982833862305
E1_E2,117,54,6,2,interior,4,6.324555320336759,False,False,1.1714999675750732,1.1694999933242798,0.001999974250793457
E1_E2,117,55,6,3,interior,4,6.708203932499369,False,False,0.9660999774932861,0.965399980545044,0.0006999969482421875
E1_E2,117,56,6,4,interior,4,7.211102550927978,False,False,0.7414000034332275,0.7414000034332275,0.0
E1_E2,117,57,6,5,interior,4,7.810249675906654,False,False,0.5,0.5002999901771545,-0.000299990177154541
E1_E2,117,58,6,6,interior,4,8.48528137423857,True,True,0.22429999709129333,0.22470000386238098,-0.0004000067710876465
E1_E2,117,59,7,0,vertical_axis,2,7.0,False,False,0.6464999914169312,0.6470999717712402,-0.000599980354309082
E1_E2,117,60,7,1,interior,4,7.0710678118654755,False,False,0.9532999992370605,0.9503999948501587,0.0029000043869018555
E1_E2,117,61,7,2,interior,4,7.280109889280518,False,False,0.8590999841690063,0.8579999804496765,0.001100003719329834
E1_E2,117,62,7,3,interior,4,7.615773105863909,False,False,0.6904000043869019,0.6898000240325928,0.000599980354309082
E1_E2,117,63,7,4,interior,4,8.06225774829855,True,False,0.48730000853538513,0.487199991941452,0.00010001659393310547
E1_E2,117,64,7,5,interior,4,8.602325267042627,True,False,0.2551000118255615,0.25519999861717224,-9.998679161071777e-05
E1_E2,117,65,8,0,vertical_axis,2,8.0,True,False,0.3781000077724457,0.376800000667572,0.0013000071048736572
E1_E2,117,66,8,1,interior,4,8.06225774829855,True,False,0.5123000144958496,0.5105000138282776,0.0018000006675720215
E1_E2,117,67,8,2,interior,4,8.246211251235321,True,False,0.4903999865055084,0.4896000027656555,0.0007999837398529053
E1_E2,117,68,8,3,interior,4,8.54400374531753,True,False,0.31859999895095825,0.3183000087738037,0.000299990177154541
K1_K2,121,0,0,0,center,1,0.0,False,True,1.2318999767303467,1.236899971961975,-0.004999995231628418
K1_K2,121,1,0,1,horizontal_axis,2,1.0,False,False,1.1373000144958496,1.1382999420166016,-0.0009999275207519531
K1_K2,121,2,0,2,horizontal_axis,2,2.0,False,False,1.2702000141143799,1.2702000141143799,0.0
K1_K2,121,3,0,3,horizontal_axis,2,3.0,False,False,1.2848000526428223,1.2855000495910645,-0.0006999969482421875
K1_K2,121,4,0,4,horizontal_axis,2,4.0,False,False,1.2619999647140503,1.2611000537872314,0.0008999109268188477
K1_K2,121,5,0,5,horizontal_axis,2,5.0,False,False,1.2805999517440796,1.2789000272750854,0.0016999244689941406
K1_K2,121,6,0,6,horizontal_axis,2,6.0,False,False,1.1921000480651855,1.1908999681472778,0.0012000799179077148
K1_K2,121,7,0,7,horizontal_axis,2,7.0,False,False,0.9541000127792358,0.9527999758720398,0.001300036907196045
K1_K2,121,8,0,8,horizontal_axis,2,8.0,True,False,0.503000020980835,0.5022000074386597,0.000800013542175293
K1_K2,121,9,1,0,vertical_axis,2,1.0,False,False,1.1373000144958496,1.1382999420166016,-0.0009999275207519531
K1_K2,121,10,1,1,interior,4,1.4142135623730951,False,True,1.2502000331878662,1.251099944114685,-0.0008999109268188477
K1_K2,121,11,1,2,interior,4,2.23606797749979,False,False,1.1090999841690063,1.111199975013733,-0.0020999908447265625
K1_K2,121,12,1,3,interior,4,3.1622776601683795,False,False,1.1098999977111816,1.1131000518798828,-0.003200054168701172
K1_K2,121,13,1,4,interior,4,4.123105625617661,False,False,1.1598000526428223,1.1677000522613525,-0.007899999618530273
K1_K2,121,14,1,5,interior,4,5.0990195135927845,False,False,1.1550999879837036,1.1591999530792236,-0.0040999650955200195
K1_K2,121,15,1,6,interior,4,6.082762530298219,False,False,1.1877000331878662,1.1883000135421753,-0.000599980354309082
K1_K2,121,16,1,7,interior,4,7.0710678118654755,False,False,0.8891000151634216,0.8881000280380249,0.0009999871253967285
K1_K2,121,17,1,8,interior,4,8.06225774829855,True,False,0.4449000060558319,0.44440001249313354,0.0004999935626983643
K1_K2,121,18,2,0,vertical_axis,2,2.0,False,False,1.2702000141143799,1.2702000141143799,0.0
K1_K2,121,19,2,1,interior,4,2.23606797749979,False,False,1.2834999561309814,1.2834999561309814,0.0
K1_K2,121,20,2,2,interior,4,2.8284271247461903,False,True,1.1455999612808228,1.1467000246047974,-0.0011000633239746094
K1_K2,121,21,2,3,interior,4,3.605551275463989,False,False,1.139299988746643,1.1404000520706177,-0.0011000633239746094
K1_K2,121,22,2,4,interior,4,4.47213595499958,False,False,1.2896000146865845,1.292799949645996,-0.003199934959411621
K1_K2,121,23,2,5,interior,4,5.385164807134504,False,False,1.3464000225067139,1.3494000434875488,-0.003000020980834961
K1_K2,121,24,2,6,interior,4,6.324555320336759,False,False,1.2015000581741333,1.2028000354766846,-0.0012999773025512695
K1_K2,121,25,2,7,interior,4,7.280109889280518,False,False,0.9592000246047974,0.9592999815940857,-9.995698928833008e-05
K1_K2,121,26,2,8,interior,4,8.246211251235321,True,False,0.4959999918937683,0.4957999885082245,0.00020000338554382324
K1_K2,121,27,3,0,vertical_axis,2,3.0,False,False,1.2848000526428223,1.2855000495910645,-0.0006999969482421875
K1_K2,121,28,3,1,interior,4,3.1622776601683795,False,False,1.2024999856948853,1.1993000507354736,0.003199934959411621
K1_K2,121,29,3,2,interior,4,3.605551275463989,False,False,1.2525999546051025,1.2525999546051025,0.0
K1_K2,121,30,3,3,interior,4,4.242640687119285,False,True,1.3600000143051147,1.36080002784729,-0.000800013542175293
K1_K2,121,31,3,4,interior,4,5.0,False,False,1.2151999473571777,1.2164000272750854,-0.0012000799179077148
K1_K2,121,32,3,5,interior,4,5.830951894845301,False,False,1.1734000444412231,1.1756000518798828,-0.002200007438659668
K1_K2,121,33,3,6,interior,4,6.708203932499369,False,False,1.1416000127792358,1.142899990081787,-0.0012999773025512695
K1_K2,121,34,3,7,interior,4,7.615773105863909,False,False,0.8137999773025513,0.814300000667572,-0.000500023365020752
K1_K2,121,35,3,8,interior,4,8.54400374531753,True,False,0.3278000056743622,0.3278999924659729,-9.998679161071777e-05
K1_K2,121,36,4,0,vertical_axis,2,4.0,False,False,1.2619999647140503,1.2611000537872314,0.0008999109268188477
K1_K2,121,37,4,1,interior,4,4.123105625617661,False,False,1.1813000440597534,1.1726000308990479,0.008700013160705566
K1_K2,121,38,4,2,interior,4,4.47213595499958,False,False,1.2934000492095947,1.2905000448226929,0.0029000043869018555
K1_K2,121,39,4,3,interior,4,5.0,False,False,1.152500033378601,1.1527999639511108,-0.0002999305725097656
K1_K2,121,40,4,4,interior,4,5.656854249492381,False,True,1.2719999551773071,1.2727999687194824,-0.000800013542175293
K1_K2,121,41,4,5,interior,4,6.4031242374328485,False,False,1.2797000408172607,1.280900001525879,-0.001199960708618164
K1_K2,121,42,4,6,interior,4,7.211102550927978,False,False,1.0362000465393066,1.0371999740600586,-0.0009999275207519531
K1_K2,121,43,4,7,interior,4,8.06225774829855,True,False,0.6567000150680542,0.6571999788284302,-0.0004999637603759766
K1_K2,121,44,5,0,vertical_axis,2,5.0,False,False,1.2805999517440796,1.2789000272750854,0.0016999244689941406
K1_K2,121,45,5,1,interior,4,5.0990195135927845,False,False,1.2893999814987183,1.2836999893188477,0.0056999921798706055
K1_K2,121,46,5,2,interior,4,5.385164807134504,False,False,1.2740999460220337,1.2711000442504883,0.00299990177154541
K1_K2,121,47,5,3,interior,4,5.830951894845301,False,False,1.1139999628067017,1.1131000518798828,0.0008999109268188477
K1_K2,121,48,5,4,interior,4,6.4031242374328485,False,False,1.1628999710083008,1.1629999876022339,-0.00010001659393310547
K1_K2,121,49,5,5,interior,4,7.0710678118654755,False,True,1.041200041770935,1.042099952697754,-0.0008999109268188477
K1_K2,121,50,5,6,interior,4,7.810249675906654,False,False,0.8475000262260437,0.8481000065803528,-0.000599980354309082
K1_K2,121,51,5,7,interior,4,8.602325267042627,True,False,0.4250999987125397,0.4253999888896942,-0.000299990177154541
K1_K2,121,52,6,0,vertical_axis,2,6.0,False,False,1.1921000480651855,1.1908999681472778,0.0012000799179077148
K1_K2,121,53,6,1,interior,4,6.082762530298219,False,False,1.1061999797821045,1.104099988937378,0.0020999908447265625
K1_K2,121,54,6,2,interior,4,6.324555320336759,False,False,1.187399983406067,1.1851999759674072,0.002200007438659668
K1_K2,121,55,6,3,interior,4,6.708203932499369,False,False,1.0870000123977661,1.085800051689148,0.001199960708618164
K1_K2,121,56,6,4,interior,4,7.211102550927978,False,False,0.9509999752044678,0.9506000280380249,0.0003999471664428711
K1_K2,121,57,6,5,interior,4,7.810249675906654,False,False,0.7853000164031982,0.7854999899864197,-0.00019997358322143555
K1_K2,121,58,6,6,interior,4,8.48528137423857,True,True,0.47029998898506165,0.47049999237060547,-0.00020000338554382324
K1_K2,121,59,7,0,vertical_axis,2,7.0,False,False,0.9541000127792358,0.9527999758720398,0.001300036907196045
K1_K2,121,60,7,1,interior,4,7.0710678118654755,False,False,0.9103000164031982,0.9089999794960022,0.001300036907196045
K1_K2,121,61,7,2,interior,4,7.280109889280518,False,False,0.9502999782562256,0.9488999843597412,0.001399993896484375
K1_K2,121,62,7,3,interior,4,7.615773105863909,False,False,0.8172000050544739,0.8162999749183655,0.0009000301361083984
K1_K2,121,63,7,4,interior,4,8.06225774829855,True,False,0.5742999911308289,0.5738999843597412,0.0004000067710876465
K1_K2,121,64,7,5,interior,4,8.602325267042627,True,False,0.3172999918460846,0.3172000050544739,9.998679161071777e-05
K1_K2,121,65,8,0,vertical_axis,2,8.0,True,False,0.503000020980835,0.5022000074386597,0.000800013542175293
K1_K2,121,66,8,1,interior,4,8.06225774829855,True,False,0.45969998836517334,0.45899999141693115,0.0006999969482421875
K1_K2,121,67,8,2,interior,4,8.246211251235321,True,False,0.4537999927997589,0.453000009059906,0.0007999837398529053
K1_K2,121,68,8,3,interior,4,8.54400374531753,True,False,0.3077999949455261,0.30730000138282776,0.0004999935626983643
A2_A8,101,0,0,0,center,1,0.0,False,True,1.065000057220459,1.0688999891281128,-0.0038999319076538086
A2_A8,101,1,0,1,horizontal_axis,2,1.0,False,False,1.0809999704360962,1.083899974822998,-0.0029000043869018555
A2_A8,101,2,0,2,horizontal_axis,2,2.0,False,False,1.2075999975204468,1.2105000019073486,-0.0029000043869018555
A2_A8,101,3,0,3,horizontal_axis,2,3.0,False,False,1.6603000164031982,1.6650999784469604,-0.004799962043762207
A2_A8,101,4,0,4,horizontal_axis,2,4.0,False,False,1.5473999977111816,1.5501999855041504,-0.00279998779296875
A2_A8,101,5,0,5,horizontal_axis,2,5.0,False,False,1.0787999629974365,1.0751999616622925,0.003600001335144043
A2_A8,101,6,0,6,horizontal_axis,2,6.0,False,False,1.1018999814987183,1.0958000421524048,0.0060999393463134766
A2_A8,101,7,0,7,horizontal_axis,2,7.0,False,False,0.8410999774932861,0.8345000147819519,0.0065999627113342285
A2_A8,101,8,0,8,horizontal_axis,2,8.0,True,False,0.4244999885559082,0.4187999963760376,0.0056999921798706055
A2_A8,101,9,1,0,vertical_axis,2,1.0,False,False,1.0809999704360962,1.083899974822998,-0.0029000043869018555
A2_A8,101,10,1,1,interior,4,1.4142135623730951,False,True,0.847599983215332,0.848800003528595,-0.0012000203132629395
A2_A8,101,11,1,2,interior,4,2.23606797749979,False,False,1.2999999523162842,1.3046000003814697,-0.004600048065185547
A2_A8,101,12,1,3,interior,4,3.1622776601683795,False,False,1.495300054550171,1.4967000484466553,-0.001399993896484375
A2_A8,101,13,1,4,interior,4,4.123105625617661,False,False,1.7561999559402466,1.7509000301361084,0.005299925804138184
A2_A8,101,14,1,5,interior,4,5.0990195135927845,False,False,1.5117000341415405,1.5013999938964844,0.010300040245056152
A2_A8,101,15,1,6,interior,4,6.082762530298219,False,False,1.2633999586105347,1.2541999816894531,0.009199976921081543
A2_A8,101,16,1,7,interior,4,7.0710678118654755,False,False,0.9174000024795532,0.9107999801635742,0.006600022315979004
A2_A8,101,17,1,8,interior,4,8.06225774829855,True,False,0.47360000014305115,0.47130000591278076,0.0022999942302703857
A2_A8,101,18,2,0,vertical_axis,2,2.0,False,False,1.2075999975204468,1.2105000019073486,-0.0029000043869018555
A2_A8,101,19,2,1,interior,4,2.23606797749979,False,False,1.2813999652862549,1.281599998474121,-0.00020003318786621094
A2_A8,101,20,2,2,interior,4,2.8284271247461903,False,True,1.2489999532699585,1.2510000467300415,-0.002000093460083008
A2_A8,101,21,2,3,interior,4,3.605551275463989,False,False,1.5571999549865723,1.5591000318527222,-0.0019000768661499023
A2_A8,101,22,2,4,interior,4,4.47213595499958,False,False,1.7039999961853027,1.701799988746643,0.002200007438659668
A2_A8,101,23,2,5,interior,4,5.385164807134504,False,False,1.7142000198364258,1.7086000442504883,0.0055999755859375
A2_A8,101,24,2,6,interior,4,6.324555320336759,False,False,1.2874000072479248,1.2813999652862549,0.006000041961669922
A2_A8,101,25,2,7,interior,4,7.280109889280518,False,False,0.88919997215271,0.8842999935150146,0.0048999786376953125
A2_A8,101,26,2,8,interior,4,8.246211251235321,True,False,0.4537999927997589,0.4512999951839447,0.002499997615814209
A2_A8,101,27,3,0,vertical_axis,2,3.0,False,False,1.6603000164031982,1.6650999784469604,-0.004799962043762207
A2_A8,101,28,3,1,interior,4,3.1622776601683795,False,False,1.4829000234603882,1.4895999431610107,-0.006699919700622559
A2_A8,101,29,3,2,interior,4,3.605551275463989,False,False,1.2067999839782715,1.2120000123977661,-0.005200028419494629
A2_A8,101,30,3,3,interior,4,4.242640687119285,False,True,1.5068999528884888,1.510699987411499,-0.003800034523010254
A2_A8,101,31,3,4,interior,4,5.0,False,False,1.7173999547958374,1.7177000045776367,-0.0003000497817993164
A2_A8,101,32,3,5,interior,4,5.830951894845301,False,False,1.433899998664856,1.4316999912261963,0.002200007438659668
A2_A8,101,33,3,6,interior,4,6.708203932499369,False,False,1.0972000360488892,1.0938999652862549,0.0033000707626342773
A2_A8,101,34,3,7,interior,4,7.615773105863909,False,False,0.684499979019165,0.6809999942779541,0.0034999847412109375
A2_A8,101,35,3,8,interior,4,8.54400374531753,True,False,0.3578999936580658,0.3560999929904938,0.0018000006675720215
A2_A8,101,36,4,0,vertical_axis,2,4.0,False,False,1.5473999977111816,1.5501999855041504,-0.00279998779296875
A2_A8,101,37,4,1,interior,4,4.123105625617661,False,False,1.3973000049591064,1.410099983215332,-0.012799978256225586
A2_A8,101,38,4,2,interior,4,4.47213595499958,False,False,1.3365000486373901,1.3483999967575073,-0.011899948120117188
A2_A8,101,39,4,3,interior,4,5.0,False,False,1.3782000541687012,1.3869999647140503,-0.008799910545349121
A2_A8,101,40,4,4,interior,4,5.656854249492381,False,True,1.3710999488830566,1.3729000091552734,-0.0018000602722167969
A2_A8,101,41,4,5,interior,4,6.4031242374328485,False,False,1.0642999410629272,1.0631999969482422,0.0010999441146850586
A2_A8,101,42,4,6,interior,4,7.211102550927978,False,False,0.6262999773025513,0.6248000264167786,0.001499950885772705
A2_A8,101,43,4,7,interior,4,8.06225774829855,True,False,0.5139999985694885,0.5123000144958496,0.001699984073638916
A2_A8,101,44,5,0,vertical_axis,2,5.0,False,False,1.0787999629974365,1.0751999616622925,0.003600001335144043
A2_A8,101,45,5,1,interior,4,5.0990195135927845,False,False,0.96670001745224,0.9742000102996826,-0.007499992847442627
A2_A8,101,46,5,2,interior,4,5.385164807134504,False,False,1.301200032234192,1.311900019645691,-0.010699987411499023
A2_A8,101,47,5,3,interior,4,5.830951894845301,False,False,1.0448999404907227,1.05239999294281,-0.007500052452087402
A2_A8,101,48,5,4,interior,4,6.4031242374328485,False,False,1.179900050163269,1.1791000366210938,0.000800013542175293
A2_A8,101,49,5,5,interior,4,7.0710678118654755,False,True,0.8802000284194946,0.8791999816894531,0.001000046730041504
A2_A8,101,50,5,6,interior,4,7.810249675906654,False,False,0.5759000182151794,0.5746999979019165,0.0012000203132629395
A2_A8,101,51,5,7,interior,4,8.602325267042627,True,False,0.31150001287460327,0.310699999332428,0.000800013542175293
A2_A8,101,52,6,0,vertical_axis,2,6.0,False,False,1.1018999814987183,1.0958000421524048,0.0060999393463134766
A2_A8,101,53,6,1,interior,4,6.082762530298219,False,False,1.0155999660491943,1.017199993133545,-0.001600027084350586
A2_A8,101,54,6,2,interior,4,6.324555320336759,False,False,1.0746999979019165,1.0779000520706177,-0.003200054168701172
A2_A8,101,55,6,3,interior,4,6.708203932499369,False,False,0.8853999972343445,0.8845000267028809,0.000899970531463623
A2_A8,101,56,6,4,interior,4,7.211102550927978,False,False,0.8055999875068665,0.8037999868392944,0.0018000006675720215
A2_A8,101,57,6,5,interior,4,7.810249675906654,False,False,0.534600019454956,0.5335999727249146,0.001000046730041504
A2_A8,101,58,6,6,interior,4,8.48528137423857,True,True,0.30809998512268066,0.3075000047683716,0.000599980354309082
A2_A8,101,59,7,0,vertical_axis,2,7.0,False,False,0.8410999774932861,0.8345000147819519,0.0065999627113342285
A2_A8,101,60,7,1,interior,4,7.0710678118654755,False,False,0.7310000061988831,0.7289000153541565,0.0020999908447265625
A2_A8,101,61,7,2,interior,4,7.280109889280518,False,False,0.5250999927520752,0.5250999927520752,0.0
A2_A8,101,62,7,3,interior,4,7.615773105863909,False,False,0.5200999975204468,0.519599974155426,0.000500023365020752
A2_A8,101,63,7,4,interior,4,8.06225774829855,True,False,0.4722000062465668,0.47130000591278076,0.0009000003337860107
A2_A8,101,64,7,5,interior,4,8.602325267042627,True,False,0.22290000319480896,0.2222999930381775,0.0006000101566314697
A2_A8,101,65,8,0,vertical_axis,2,8.0,True,False,0.4244999885559082,0.4187999963760376,0.0056999921798706055
A2_A8,101,66,8,1,interior,4,8.06225774829855,True,False,0.2815000116825104,0.2793000042438507,0.002200007438659668
A2_A8,101,67,8,2,interior,4,8.246211251235321,True,False,0.2752000093460083,0.274399995803833,0.000800013542175293
A2_A8,101,68,8,3,interior,4,8.54400374531753,True,False,0.2526000142097473,0.25220000743865967,0.0004000067710876465
A2_A8,109,0,0,0,center,1,0.0,False,True,1.5752999782562256,1.569700002670288,0.0055999755859375
A2_A8,109,1,0,1,horizontal_axis,2,1.0,False,False,1.5648000240325928,1.558899998664856,0.005900025367736816
A2_A8,109,2,0,2,horizontal_axis,2,2.0,False,False,0.9984999895095825,0.9968000054359436,0.001699984073638916
A2_A8,109,3,0,3,horizontal_axis,2,3.0,False,False,1.4585000276565552,1.4591000080108643,-0.000599980354309082
A2_A8,109,4,0,4,horizontal_axis,2,4.0,False,False,1.4984999895095825,1.4993000030517578,-0.000800013542175293
A2_A8,109,5,0,5,horizontal_axis,2,5.0,False,False,1.2299000024795532,1.230299949645996,-0.0003999471664428711
A2_A8,109,6,0,6,horizontal_axis,2,6.0,False,False,1.1354000568389893,1.1398999691009521,-0.004499912261962891
A2_A8,109,7,0,7,horizontal_axis,2,7.0,False,False,0.973800003528595,0.9807999730110168,-0.006999969482421875
A2_A8,109,8,0,8,horizontal_axis,2,8.0,True,False,0.39320001006126404,0.4007999897003174,-0.007599979639053345
A2_A8,109,9,1,0,vertical_axis,2,1.0,False,False,1.5648000240325928,1.558899998664856,0.005900025367736816
A2_A8,109,10,1,1,interior,4,1.4142135623730951,False,True,1.398800015449524,1.394700050354004,0.0040999650955200195
A2_A8,109,11,1,2,interior,4,2.23606797749979,False,False,1.364799976348877,1.3636000156402588,0.001199960708618164
A2_A8,109,12,1,3,interior,4,3.1622776601683795,False,False,1.4807000160217285,1.479699969291687,0.001000046730041504
A2_A8,109,13,1,4,interior,4,4.123105625617661,False,False,1.59089994430542,1.5901000499725342,0.0007998943328857422
A2_A8,109,14,1,5,interior,4,5.0990195135927845,False,False,1.409500002861023,1.4110000133514404,-0.0015000104904174805
A2_A8,109,15,1,6,interior,4,6.082762530298219,False,False,1.2879999876022339,1.294800043106079,-0.006800055503845215
A2_A8,109,16,1,7,interior,4,7.0710678118654755,False,False,1.0815000534057617,1.0891000032424927,-0.007599949836730957
A2_A8,109,17,1,8,interior,4,8.06225774829855,True,False,0.5874000191688538,0.593500018119812,-0.006099998950958252
A2_A8,109,18,2,0,vertical_axis,2,2.0,False,False,0.9984999895095825,0.9968000054359436,0.001699984073638916
A2_A8,109,19,2,1,interior,4,2.23606797749979,False,False,1.367799997329712,1.3646999597549438,0.0031000375747680664
A2_A8,109,20,2,2,interior,4,2.8284271247461903,False,True,1.3036999702453613,1.3033000230789185,0.0003999471664428711
A2_A8,109,21,2,3,interior,4,3.605551275463989,False,False,1.3870999813079834,1.385599970817566,0.0015000104904174805
A2_A8,109,22,2,4,interior,4,4.47213595499958,False,False,1.268399953842163,1.2661000490188599,0.0022999048233032227
A2_A8,109,23,2,5,interior,4,5.385164807134504,False,False,1.250599980354309,1.2511999607086182,-0.000599980354309082
A2_A8,109,24,2,6,interior,4,6.324555320336759,False,False,1.3605999946594238,1.3633999824523926,-0.00279998779296875
A2_A8,109,25,2,7,interior,4,7.280109889280518,False,False,0.9115999937057495,0.9150000214576721,-0.0034000277519226074
A2_A8,109,26,2,8,interior,4,8.246211251235321,True,False,0.539900004863739,0.5426999926567078,-0.00279998779296875
A2_A8,109,27,3,0,vertical_axis,2,3.0,False,False,1.4585000276565552,1.4591000080108643,-0.000599980354309082
A2_A8,109,28,3,1,interior,4,3.1622776601683795,False,False,1.6151000261306763,1.614799976348877,0.0003000497817993164
A2_A8,109,29,3,2,interior,4,3.605551275463989,False,False,1.448099970817566,1.447100043296814,0.0009999275207519531
A2_A8,109,30,3,3,interior,4,4.242640687119285,False,True,1.4112000465393066,1.409500002861023,0.0017000436782836914
A2_A8,109,31,3,4,interior,4,5.0,False,False,0.894599974155426,0.8932999968528748,0.0012999773025512695
A2_A8,109,32,3,5,interior,4,5.830951894845301,False,False,1.2193000316619873,1.2187000513076782,0.000599980354309082
A2_A8,109,33,3,6,interior,4,6.708203932499369,False,False,1.2620999813079834,1.2626999616622925,-0.000599980354309082
A2_A8,109,34,3,7,interior,4,7.615773105863909,False,False,0.8313999772071838,0.8325999975204468,-0.0012000203132629395
A2_A8,109,35,3,8,interior,4,8.54400374531753,True,False,0.3312999904155731,0.33250001072883606,-0.0012000203132629395
A2_A8,109,36,4,0,vertical_axis,2,4.0,False,False,1.4984999895095825,1.4993000030517578,-0.000800013542175293
A2_A8,109,37,4,1,interior,4,4.123105625617661,False,False,1.5759999752044678,1.5764000415802002,-0.0004000663757324219
A2_A8,109,38,4,2,interior,4,4.47213595499958,False,False,1.3367999792099,1.3355000019073486,0.0012999773025512695
A2_A8,109,39,4,3,interior,4,5.0,False,False,1.2106000185012817,1.2086999416351318,0.0019000768661499023
A2_A8,109,40,4,4,interior,4,5.656854249492381,False,True,1.0836999416351318,1.0815999507904053,0.0020999908447265625
A2_A8,109,41,4,5,interior,4,6.4031242374328485,False,False,1.0372999906539917,1.0355000495910645,0.001799941062927246
A2_A8,109,42,4,6,interior,4,7.211102550927978,False,False,1.061400055885315,1.0606000423431396,0.000800013542175293
A2_A8,109,43,4,7,interior,4,8.06225774829855,True,False,0.6061999797821045,0.6061999797821045,0.0
A2_A8,109,44,5,0,vertical_axis,2,5.0,False,False,1.2299000024795532,1.230299949645996,-0.0003999471664428711
A2_A8,109,45,5,1,interior,4,5.0990195135927845,False,False,1.2039999961853027,1.2030999660491943,0.0009000301361083984
A2_A8,109,46,5,2,interior,4,5.385164807134504,False,False,1.279099941253662,1.2776000499725342,0.0014998912811279297
A2_A8,109,47,5,3,interior,4,5.830951894845301,False,False,0.8870999813079834,0.8855000138282776,0.0015999674797058105
A2_A8,109,48,5,4,interior,4,6.4031242374328485,False,False,0.9837999939918518,0.9804999828338623,0.003300011157989502
A2_A8,109,49,5,5,interior,4,7.0710678118654755,False,True,0.876800000667572,0.8748999834060669,0.001900017261505127
A2_A8,109,50,5,6,interior,4,7.810249675906654,False,False,0.7627999782562256,0.7616999745368958,0.001100003719329834
A2_A8,109,51,5,7,interior,4,8.602325267042627,True,False,0.3970000147819519,0.39660000801086426,0.0004000067710876465
A2_A8,109,52,6,0,vertical_axis,2,6.0,False,False,1.1354000568389893,1.1398999691009521,-0.004499912261962891
A2_A8,109,53,6,1,interior,4,6.082762530298219,False,False,0.9764000177383423,0.9749000072479248,0.0015000104904174805
A2_A8,109,54,6,2,interior,4,6.324555320336759,False,False,0.9546999931335449,0.953499972820282,0.0012000203132629395
A2_A8,109,55,6,3,interior,4,6.708203932499369,False,False,0.8327000141143799,0.8312000036239624,0.0015000104904174805
A2_A8,109,56,6,4,interior,4,7.211102550927978,False,False,0.7853000164031982,0.78329998254776,0.0020000338554382324
A2_A8,109,57,6,5,interior,4,7.810249675906654,False,False,0.5601999759674072,0.5590000152587891,0.001199960708618164
A2_A8,109,58,6,6,interior,4,8.48528137423857,True,True,0.33379998803138733,0.33329999446868896,0.0004999935626983643
A2_A8,109,59,7,0,vertical_axis,2,7.0,False,False,0.973800003528595,0.9807999730110168,-0.006999969482421875
A2_A8,109,60,7,1,interior,4,7.0710678118654755,False,False,0.746399998664856,0.7476000189781189,-0.0012000203132629395
A2_A8,109,61,7,2,interior,4,7.280109889280518,False,False,0.6503999829292297,0.6499000191688538,0.0004999637603759766
A2_A8,109,62,7,3,interior,4,7.615773105863909,False,False,0.5194000005722046,0.5185999870300293,0.000800013542175293
A2_A8,109,63,7,4,interior,4,8.06225774829855,True,False,0.30730000138282776,0.30640000104904175,0.0009000003337860107
A2_A8,109,64,7,5,interior,4,8.602325267042627,True,False,0.27160000801086426,0.27090001106262207,0.0006999969482421875
A2_A8,109,65,8,0,vertical_axis,2,8.0,True,False,0.39320001006126404,0.4007999897003174,-0.007599979639053345
A2_A8,109,66,8,1,interior,4,8.06225774829855,True,False,0.2563000023365021,0.257099986076355,-0.0007999837398529053
A2_A8,109,67,8,2,interior,4,8.246211251235321,True,False,0.2989000082015991,0.2989000082015991,0.0
A2_A8,109,68,8,3,interior,4,8.54400374531753,True,False,0.20319999754428864,0.2029000073671341,0.000299990177154541
J1_J2,109,0,0,0,center,1,0.0,False,True,1.6398999691009521,1.6561000347137451,-0.01620006561279297
J1_J2,109,1,0,1,horizontal_axis,2,1.0,False,False,1.472000002861023,1.4816999435424805,-0.00969994068145752
