digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\a48e082b2296486c__MAS_RST.APRQ_11_0705.0-c706aed1a2-fpxhfy0p,nonfinite,,,0,0,,
ae7da11061530baf,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\ae7da11061530baf__MAS_RST.APRQ_11_0705.0-5d4359bb59-uf2e4cwz,final,1.8483,1.6488,29,1,,729.275
ba00129ed8e88db6,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\ba00129ed8e88db6__MAS_RST.APRQ_11_0705.0-45f4293b86-hqaf5top,final,1.8114,1.585,29,1,,729.852
c0f3af901b263112,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\c0f3af901b263112__MAS_RST.APRQ_11_0705.0-84b5f2d8e1-99x3vpem,final,1.8611,1.6477,29,1,,729.12
e7d01bb834c03275,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\e7d01bb834c03275__MAS_RST.APRQ_11_0705.0-01caa763b9-fitwjkbl,final,1.8792,1.6542,29,1,,730.066
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_02\f0928e373e5c9fd7__MAS_RST.APRQ_11_0705.0-5d80a07357-c2ik4atz,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\07611f413b78975f__MAS_RST.APRQ_11_0705.0-043dada159-e0x88m0p,nonfinite,,,0,0,,
18d1d5810a70bd7d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\18d1d5810a70bd7d__MAS_RST.APRQ_11_0705.0-c37d14bb5d-h7r3rof2,final,1.7645,1.5413,29,1,,731.056
1910451706028dd6,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\1910451706028dd6__MAS_RST.APRQ_11_0705.0-3550c3337c-8w92vprr,final,1.8187,1.6273,29,1,,728.953
1ca906c5eff4f35a,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\1ca906c5eff4f35a__MAS_RST.APRQ_11_0705.0-3c1066a6e3-w1wnam32,final,1.9721,1.768,29,1,,732.352
