digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
1616459b26180f49,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\1616459b26180f49__MAS_RST.APRQ_21_0654.2-df48c85af7-vi_o7kuc,final,2.6114,2.1965,26,1,,649.694
19417543be0aaecb,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\19417543be0aaecb__MAS_RST.APRQ_11_0576.8-9f8d827b51-k8phh7sf,final,2.8715,2.389,23,1,,559.789
1cb6084e732f87f9,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\1cb6084e732f87f9__MAS_RST.APRQ_11_0767.6-4d3709b7c6-_1u56miv,final,2.452,2.0345,31,1,,796.667
1f0dd6ae1e1e6694,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\1f0dd6ae1e1e6694__MAS_RST.APRQ_21_0741.2-bb79f2f14f-glu1sp3r,final,2.4798,2.1631,29,1,,732.295
201264e4710434f1,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\201264e4710434f1__MAS_RST.APRQ_10_0615.1-51831921ca-_s9wnht8,final,4.2251,3.8485,25,0,above_ceiling,612.272
21ea202d29349622,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\21ea202d29349622__MAS_RST.APRQ_21_0712.6-6fbe98a185-l1_tgdad,final,1.999,1.8172,29,1,,728.566
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\26a9bb8d5a75420b__MAS_RST.APRQ_21_0654.2-338623cb77-x7x3sur9,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\2c3fe5722c71aa2d__MAS_RST.APRQ_12_0789.0-a3949e7b15-xu5tcu1_,nonfinite,,,0,0,,
2c61e045e91a3e10,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\2c61e045e91a3e10__MAS_RST.APRQ_21_0712.6-cc7102475c-db_apc_k,final,2.5963,2.1362,28,1,,706.913
2eedd0c289395115,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\2eedd0c289395115__MAS_RST.APRQ_21_0712.6-3eca6fde01-r2m9f7xw,final,4.4988,3.795,29,0,above_ceiling,725.494
31769b5202b123b1,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\31769b5202b123b1__MAS_RST.APRQ_12_0635.6-02979faf10-h4gcf0sc,final,2.5683,2.2492,25,1,,623.695
350c2f026c68422b,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_01\350c2f026c68422b__MAS_RST.APRQ_11_0767.6-f01f002e2b-do5g6dyo,final,3.5591,3.055,31,0,above_ceiling,790.574
