pair,type1,type2,enrichment_segment,feed,split_bucket,split_lo,split_mean,split_min,split_max,n_cores,n_feasible,n_distinct_splits,realized_enrichment_mean,bu_k1_mix_mean,F_r_min,best_cid,best_split,best_n_type1,best_n_type2,best_EFPD,best_B_c,best_B_d,best_discharge_GWd,best_CBC_max,best_cbc_margin,best_F_q,best_AO_min,best_AO_max,best_pinmax_rodavg_GWd,best_pinmax_node_GWd,best_pinmax_known,best_rodavg_ge68,best_rodavg_ge75,best_node_ge68,best_node_ge75,best_F_r_campaign,best_CBC_max_campaign,best_metrics_source,best_eq_ok,best_ncyc,best_feasible_at_metrics,F_r_p10,F_r_median,EFPD_mean,EFPD_max,B_d_mean,CBC_max_max,cbc_margin_min,n_pinmax_known,pinmax_rodavg_min,pinmax_rodavg_mean,pinmax_node_min,pinmax_node_mean,frac_rodavg_ge62,frac_rodavg_ge68,frac_rodavg_ge75,frac_node_ge62,frac_node_ge68,frac_node_ge75,n_campaign_verified,F_r_campaign_min,EFPD_max_F_r,EFPD_max_B_d,EFPD_max_split,pkey,n_store_rows,n_store_valid,store_f_r_min,store_cyclen_max,n_store_rows_pair_all_feeds,store_gap_f_r,unexplored,novel_type
J7_J8,J7,J8,5.1,101,60-65,0.6,0.633663,0.633663,0.633663,26,26,1,5.095,39.870026,1.5174,1ce0beaa8391,0.633663,64,37,571.1,22.294119,53.196859,53.4,1257.8,182.2,1.8833,-0.0388,0.0138,74.25,80.02,True,True,False,True,True,1.5174,1257.8,equilibrium_ncyc12,True,7,True,1.52315,1.5332,570.707692,573.2,53.160317,1301.4,138.6,26,72.15,73.685385,78.69,80.061154,1.0,1.0,0.038462,1.0,1.0,1.0,0,1.5174,1.5471,53.39247,0.633663,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,101,65-70,0.65,0.673474,0.673267,0.683168,48,48,2,5.096,39.884987,1.5182,eca49d111abf,0.673267,68,33,572.1,22.333157,53.290007,53.5,1279.9,160.1,1.862,-0.0398,0.0216,73.71,80.88,True,True,False,True,True,1.5182,1279.9,equilibrium_ncyc12,True,7,True,1.52515,1.533,570.05625,572.3,53.099636,1288.1,151.9,48,72.74,73.98375,78.35,80.074792,1.0,1.0,0.104167,1.0,1.0,1.0,0,1.5182,1.5278,53.308637,0.673267,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,101,70-75,0.7,0.712871,0.712871,0.712871,7,7,1,5.097,39.899792,1.5231,d1b70f511223,0.712871,72,29,570.0,22.251179,53.094396,53.29,1268.8,171.2,1.8684,-0.0398,0.017,73.86,79.93,True,True,False,True,True,1.5231,1268.8,equilibrium_ncyc12,True,7,True,1.52322,1.5379,570.6,572.1,53.150285,1297.5,142.5,7,73.24,73.874286,79.25,80.018571,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5231,1.5379,53.290007,0.712871,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,101,75-90,0.75,0.763791,0.752475,0.831683,7,7,2,5.098286,39.918927,1.5124,de4cfdf24972,0.752475,76,25,572.9,22.364386,53.364526,53.56,1298.4,141.6,1.8486,-0.0402,0.0258,73.72,80.8,True,True,False,True,True,1.5124,1298.4,equilibrium_ncyc12,True,7,True,1.51594,1.5446,569.5,573.0,53.047822,1298.4,141.6,7,73.18,74.257143,80.11,80.622857,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5124,1.5183,53.373841,0.752475,J7_J8,0,0,,,0,,True,True
J1_J2,J1,J2,5.1,105,65-70,0.65,0.685714,0.685714,0.685714,1,1,1,5.123,40.05783,1.5469,7590f8844e56,0.685714,72,33,585.3,22.848447,52.442626,52.73,1270.0,170.0,1.9224,-0.0438,0.01,75.5,82.25,True,True,True,True,True,1.5493,1268.6,equilibrium_ncyc12,True,9,True,1.5469,1.5469,585.3,585.3,52.442626,1270.0,170.0,1,75.5,75.5,82.25,82.25,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5493,1.5469,52.442626,0.685714,J1_J2,29,21,1.8366,580.333,1833,0.2897,True,False
J1_J2,J1,J2,5.1,105,70-75,0.7,0.72381,0.72381,0.72381,3,3,1,5.124,40.070557,1.5442,3fbcf3af0902,0.72381,76,29,585.7,22.864062,52.478466,52.76,1276.0,164.0,1.919,-0.0443,0.0122,75.54,82.24,True,True,True,True,True,1.546,1275.5,equilibrium_ncyc12,True,9,True,1.54442,1.5453,585.4,585.7,52.451586,1276.0,164.0,3,75.53,75.533333,82.22,82.236667,1.0,1.0,1.0,1.0,1.0,1.0,0,1.546,1.5442,52.478466,0.72381,J1_J2,29,21,1.8366,580.333,1833,0.2924,True,False
J3_J4,J3,J4,5.1,105,60-65,0.6,0.647619,0.647619,0.647619,1,1,1,5.078,39.676919,1.5472,12d92386e7dd,0.647619,68,37,586.7,22.903099,52.568065,52.77,1281.0,159.0,1.919,-0.0402,0.0141,73.64,81.16,True,True,False,True,True,1.5472,1281.0,equilibrium_ncyc12,True,8,True,1.5472,1.5472,586.7,586.7,52.568065,1281.0,159.0,1,73.64,73.64,81.16,81.16,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5472,1.5472,52.568065,0.647619,J3_J4,0,0,,,11,,True,False
J3_J4,J3,J4,5.1,105,65-70,0.65,0.685714,0.685714,0.685714,16,16,1,5.079,39.689035,1.5342,d757f0ddf4e5,0.685714,72,33,579.1,22.606417,51.887109,52.08,1235.6,204.4,1.8821,-0.0439,0.0132,76.88,83.97,True,True,True,True,True,1.5342,1235.6,equilibrium_ncyc12,True,8,True,1.54015,1.5477,583.775,586.8,52.305987,1290.4,149.6,16,74.07,75.30375,80.08,81.660625,1.0,1.0,0.625,1.0,1.0,1.0,0,1.5342,1.5476,52.577025,0.685714,J3_J4,0,0,,,11,,True,False
J3_J4,J3,J4,5.1,105,70-75,0.7,0.72381,0.72381,0.72381,40,39,1,5.08,39.70115,1.5378,135124a19bcf,0.72381,76,29,584.1,22.801602,52.335107,52.53,1271.4,168.6,1.9016,-0.0446,0.018,75.64,81.63,True,True,True,True,True,1.5378,1271.4,equilibrium_ncyc12,True,8,True,1.53906,1.5448,585.3025,587.3,52.44285,1295.1,144.9,40,74.36,75.129,80.29,81.16925,1.0,1.0,0.55,1.0,1.0,1.0,0,1.5378,1.5455,52.621825,0.72381,J3_J4,0,0,,,11,,True,False
J3_J4,J3,J4,5.1,105,75-90,0.75,0.761905,0.761905,0.761905,11,11,1,5.081,39.713266,1.5414,eacc83303f84,0.761905,80,25,586.8,22.907003,52.577025,52.77,1297.9,142.1,1.9102,-0.0434,0.0191,74.45,80.37,True,True,False,True,True,1.5414,1297.9,equilibrium_ncyc12,True,7,True,1.5424,1.5458,586.454545,587.6,52.546073,1305.8,134.2,11,71.56,73.192727,77.44,79.724545,1.0,1.0,0.090909,1.0,1.0,1.0,0,1.5414,1.5424,52.648705,0.761905,J3_J4,0,0,,,11,,True,False
J5_J6,J5,J6,5.1,105,55-60,0.55,0.571429,0.571429,0.571429,1,1,1,5.126,40.070717,1.5441,36afc8ebaaf2,0.571429,60,45,583.1,22.762565,52.245507,52.52,1240.7,199.3,1.9072,-0.0457,0.0062,76.07,82.91,True,True,True,True,True,1.5442,1240.0,equilibrium_ncyc12,True,9,True,1.5441,1.5441,583.1,583.1,52.245507,1240.7,199.3,1,76.07,76.07,82.91,82.91,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5442,1.5441,52.245507,0.571429,J5_J6,0,0,,,254,,True,False
J5_J6,J5,J6,5.1,105,65-70,0.65,0.685714,0.685714,0.685714,1,0,1,5.129,40.114218,1.553,2c13a95eca26,0.685714,72,33,585.7,22.864062,52.478466,52.72,1280.3,159.7,1.9308,-0.0462,0.0196,75.18,80.99,True,True,True,True,True,1.5494,1280.8,equilibrium_ncyc12,True,8,False,1.553,1.553,585.7,585.7,52.478466,1280.3,159.7,1,75.18,75.18,80.99,80.99,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5494,1.553,52.478466,0.685714,J5_J6,0,0,,,254,,True,False
J5_J6,J5,J6,5.1,105,70-75,0.7,0.72381,0.72381,0.72381,1,0,1,5.13,40.128718,1.553,ed8927bc42a1,0.72381,76,29,586.0,22.875773,52.505346,52.78,1296.6,143.4,1.9393,-0.0437,0.0135,76.27,83.0,True,True,True,True,True,1.5493,1296.9,equilibrium_ncyc12,True,8,False,1.553,1.553,586.0,586.0,52.505346,1296.6,143.4,1,76.27,76.27,83.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5493,1.553,52.505346,0.72381,J5_J6,0,0,,,254,,True,False
J7_J8,J7,J8,5.1,105,60-65,0.6,0.647619,0.647619,0.647619,1,1,1,5.095,39.875271,1.5453,7169725dd40e,0.647619,68,37,584.0,22.797699,52.326147,52.53,1259.7,180.3,1.9347,-0.0473,0.0213,75.25,81.64,True,True,True,True,True,1.5452,1261.3,equilibrium_ncyc12,True,8,True,1.5453,1.5453,584.0,584.0,52.326147,1259.7,180.3,1,75.25,75.25,81.64,81.64,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5452,1.5453,52.326147,0.647619,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,105,65-70,0.65,0.685714,0.685714,0.685714,12,12,1,5.096,39.889587,1.5323,96960642bad4,0.685714,72,33,583.9,22.793795,52.317187,52.53,1264.4,175.6,1.9026,-0.048,0.0232,75.59,81.97,True,True,True,True,True,1.5329,1265.3,equilibrium_ncyc12,True,8,True,1.53857,1.5442,583.975,584.5,52.323907,1274.6,165.4,12,75.02,75.573333,81.0,81.903333,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5329,1.55,52.370946,0.685714,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,105,70-75,0.7,0.72381,0.72381,0.72381,5,5,1,5.097,39.903903,1.5406,a040a6999063,0.72381,76,29,584.2,22.805506,52.344067,52.56,1273.5,166.5,1.9058,-0.0477,0.0252,75.5,81.85,True,True,True,True,True,1.5402,1271.4,equilibrium_ncyc12,True,8,True,1.54096,1.542,584.44,584.7,52.36557,1276.9,163.1,5,75.49,75.504,81.85,81.858,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5402,1.5425,52.388866,0.72381,J7_J8,0,0,,,0,,True,True
J1_J2,J1,J2,5.1,109,50-55,0.5,0.513761,0.513761,0.513761,1,1,1,5.12,40.000384,1.5462,305cd8201b24,0.513761,56,53,608.7,23.761916,52.537815,52.83,1238.6,201.4,1.9289,-0.0509,0.0144,62.04,68.38,True,False,False,True,False,1.5462,1238.6,equilibrium_ncyc12,True,9,True,1.5462,1.5462,608.7,608.7,52.537815,1238.6,201.4,1,62.04,62.04,68.38,68.38,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5462,1.5462,52.537815,0.513761,J1_J2,349,224,1.6796,599.491,1833,0.1334,False,False
J1_J2,J1,J2,5.1,109,55-60,0.55,0.57772,0.550459,0.587156,35,31,2,5.121,40.021751,1.5398,118856f59c53,0.550459,60,49,609.3,23.785339,52.589602,52.88,1243.9,196.1,1.9233,-0.0515,0.0143,62.01,68.24,True,False,False,True,False,1.5398,1243.9,equilibrium_ncyc12,True,9,True,1.54408,1.5473,609.271429,611.0,52.587136,1258.7,181.3,35,61.79,64.050857,67.89,70.403143,0.771429,0.114286,0.0,1.0,0.971429,0.085714,0,1.5398,1.5485,52.736332,0.550459,J1_J2,349,224,1.6796,599.491,1833,0.1398,False,False
J1_J2,J1,J2,5.1,109,65-70,0.65,0.697248,0.697248,0.697248,7,7,1,5.123,40.061683,1.5413,331df5cd5b87,0.697248,76,33,610.4,23.82828,52.684545,52.95,1295.2,144.8,1.9342,-0.047,0.0168,68.56,74.88,True,True,False,True,False,1.5413,1295.2,equilibrium_ncyc12,True,9,True,1.54136,1.5462,609.657143,610.4,52.620428,1295.3,144.6,7,67.15,69.435714,73.6,75.857143,1.0,0.857143,0.0,1.0,1.0,0.428571,0,1.5413,1.5413,52.684545,0.697248,J1_J2,349,224,1.6796,599.491,1833,0.1383,False,False
J1_J2,J1,J2,5.1,109,70-75,0.7,0.733945,0.733945,0.733945,9,6,1,5.124,40.073943,1.5398,7d27a28182a8,0.733945,80,29,610.9,23.847798,52.727701,52.99,1301.0,139.0,1.9274,-0.0471,0.0171,68.53,74.82,True,True,False,True,False,1.5398,1301.0,equilibrium_ncyc12,True,9,True,1.54228,1.5431,610.188889,610.9,52.666324,1301.9,138.1,9,68.53,70.543333,74.82,77.176667,1.0,1.0,0.0,1.0,1.0,0.888889,0,1.5398,1.5398,52.727701,0.733945,J1_J2,349,224,1.6796,599.491,1833,0.1398,False,False
J1_J2,J1,J2,5.1,109,75-90,0.75,0.770642,0.770642,0.770642,58,26,1,5.125,40.086203,1.5376,8d99303debbe,0.770642,84,25,611.3,23.863413,52.762225,53.02,1313.7,126.3,1.9259,-0.0471,0.0164,68.53,74.86,True,True,False,True,False,1.5376,1313.7,equilibrium_ncyc12,True,9,True,1.54585,1.55245,610.037931,612.2,52.653294,1314.5,125.5,58,62.76,69.497759,68.24,76.093621,1.0,0.844828,0.0,1.0,1.0,0.637931,0,1.5376,1.5462,52.839906,0.770642,J1_J2,349,224,1.6796,599.491,1833,0.142,False,False
J7_J8,J7,J8,5.1,109,50-55,0.5,0.522936,0.522936,0.522936,1,0,1,5.092,39.828416,1.5573,d3f16664a413,0.522936,57,52,607.4,23.711168,52.42561,52.59,1273.1,166.9,1.9341,-0.0465,0.0161,66.22,71.8,True,False,False,True,False,1.5473,1276.5,equilibrium_ncyc12,True,8,False,1.5573,1.5573,607.4,607.4,52.42561,1273.1,166.9,1,66.22,66.22,71.8,71.8,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5473,1.5573,52.42561,0.522936,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,109,55-60,0.55,0.568324,0.550459,0.59633,19,18,3,5.093368,39.845473,1.5321,fd58204887b3,0.550459,60,49,608.1,23.738494,52.486028,52.66,1270.1,169.9,1.9077,-0.048,0.0171,70.48,77.94,True,True,False,True,True,1.5322,1271.8,equilibrium_ncyc12,True,8,True,1.53386,1.5415,607.563158,608.2,52.439693,1283.5,156.5,19,65.65,70.268421,72.37,77.571053,1.0,0.894737,0.0,1.0,1.0,0.842105,0,1.5304,1.5333,52.49466,0.550459,J7_J8,0,0,,,0,,True,True
J1_J2,J1,J2,5.1,113,50-55,0.5,0.528024,0.504425,0.539823,18,16,3,5.120167,40.00482,1.5261,b4ac15058685,0.530973,60,53,620.6,24.226459,51.668819,51.95,1250.3,189.7,1.8896,-0.0512,0.019,65.79,72.49,True,False,False,True,False,1.5241,1252.2,equilibrium_ncyc12,True,8,True,1.52936,1.53555,620.177778,621.6,51.633666,1258.6,181.4,18,64.28,66.131111,70.92,72.845,1.0,0.055556,0.0,1.0,1.0,0.055556,0,1.5241,1.5347,51.752075,0.530973,J1_J2,45,44,1.6,616.59,1833,0.0739,False,False
J1_J2,J1,J2,5.1,113,55-60,0.55,0.566372,0.566372,0.566372,2,2,1,5.121,40.01796,1.5472,d49823554e00,0.566372,64,49,621.2,24.249881,51.718773,52.01,1265.6,174.4,1.9403,-0.0482,0.0195,65.14,71.72,True,False,False,True,False,1.5497,1265.8,equilibrium_ncyc12,True,9,True,1.54731,1.54775,619.6,621.2,51.585563,1265.6,174.4,2,65.14,67.845,71.72,75.2,1.0,0.5,0.0,1.0,1.0,0.5,0,1.5467,1.5472,51.718773,0.566372,J1_J2,45,44,1.6,616.59,1833,0.0528,False,False
J1_J2,J1,J2,5.1,113,60-65,0.6,0.60885,0.60177,0.637168,15,12,2,5.122,40.032151,1.537,3362cdfa4291,0.60177,68,45,621.6,24.265496,51.752075,52.03,1276.2,163.7,1.94,-0.0482,0.0178,65.04,71.62,True,False,False,True,False,1.5394,1277.5,equilibrium_ncyc12,True,8,True,1.53772,1.5426,621.026667,621.6,51.704341,1290.8,149.2,15,64.71,66.222667,71.29,72.91,1.0,0.133333,0.0,1.0,1.0,0.133333,0,1.5393,1.537,51.752075,0.60177,J1_J2,45,44,1.6,616.59,1833,0.063,False,False
J1_J2,J1,J2,5.1,113,65-70,0.65,0.672566,0.672566,0.672566,4,3,1,5.123,40.053437,1.5475,a107b90c544c,0.672566,76,37,620.5,24.222555,51.660493,51.92,1294.2,145.8,1.9405,-0.0441,0.017,65.93,72.74,True,False,False,True,False,1.5422,1295.8,equilibrium_ncyc12,True,8,True,1.54813,1.54965,620.25,621.0,51.639679,1300.0,140.0,4,62.51,64.2725,68.35,70.6375,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5422,1.5496,51.702121,0.672566,J1_J2,45,44,1.6,616.59,1833,0.0525,False,False
J1_J2,J1,J2,5.1,113,70-75,0.7,0.717404,0.707965,0.743363,45,30,2,5.124,40.068417,1.5455,3fc5f0d18899,0.707965,80,33,620.2,24.210844,51.635516,51.91,1306.0,134.0,1.9229,-0.0451,0.0161,71.41,77.37,True,True,False,True,True,1.5442,1303.3,equilibrium_ncyc12,True,9,True,1.5469,1.5491,620.531111,621.5,51.663083,1315.5,124.5,45,62.37,64.873778,68.17,71.113778,1.0,0.177778,0.0,1.0,1.0,0.177778,0,1.5432,1.5517,51.743749,0.707965,J1_J2,45,44,1.6,616.59,1833,0.0545,False,False
J1_J2,J1,J2,5.1,113,75-90,0.75,0.778761,0.778761,0.778761,15,14,1,5.125,40.088915,1.5376,e17645af76a0,0.778761,88,25,621.3,24.253785,51.727098,51.99,1327.5,112.5,1.9186,-0.042,0.0152,65.53,73.04,True,False,False,True,False,1.5352,1327.8,equilibrium_ncyc12,True,8,True,1.53788,1.5406,620.9,621.3,51.693796,1327.7,112.3,15,62.84,64.810667,68.92,71.706,1.0,0.066667,0.0,1.0,1.0,0.066667,0,1.5352,1.5376,51.727098,0.778761,J1_J2,45,44,1.6,616.59,1833,0.0624,False,False
J7_J8,J8,J7,5.1,113,50-55,0.5,0.526106,0.504425,0.539823,20,14,3,5.0925,39.827113,1.5387,c994e8e3f712,0.530973,60,53,621.0,24.242073,51.702121,51.87,1269.2,170.8,1.9269,-0.0482,0.0209,,,False,False,False,False,False,1.5387,1269.2,campaign,False,5,True,1.54083,1.54465,620.865,622.2,51.690882,1302.9,137.1,11,66.18,69.33,72.6,76.267273,1.0,0.545455,0.0,1.0,1.0,0.545455,9,1.538,1.5435,51.802029,0.539823,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,113,55-60,0.55,0.574452,0.566372,0.575221,23,23,2,5.093783,39.845606,1.5314,31414984d8d5,0.575221,65,48,622.0,24.281111,51.785378,51.99,1295.8,144.2,1.9184,-0.0496,0.0183,70.12,77.58,True,True,False,True,True,1.5323,1298.0,equilibrium_ncyc12,True,8,True,1.5415,1.5462,621.734783,623.0,51.763297,1309.3,130.7,5,67.16,68.634,73.71,75.698,1.0,0.6,0.0,1.0,1.0,0.6,18,1.5323,1.5462,51.868634,0.575221,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,113,60-65,0.6,0.632743,0.60177,0.646018,34,34,4,5.094647,39.869681,1.5299,364b88c96ace,0.610619,69,44,622.5,24.300629,51.827006,52.02,1313.8,126.2,1.9188,-0.0495,0.0182,,,False,False,False,False,False,1.5299,1313.8,campaign,False,5,True,1.54013,1.5449,622.138235,623.0,51.796887,1316.9,123.1,3,62.81,66.783333,68.84,73.663333,1.0,0.666667,0.0,1.0,1.0,0.666667,31,1.5299,1.5434,51.868634,0.646018,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,113,65-70,0.65,0.679941,0.672566,0.681416,6,5,2,5.096,39.887417,1.5419,0b18bf206f0b,0.681416,77,36,620.5,24.222555,51.660493,51.84,1320.7,119.3,1.9056,-0.0494,0.0162,,,False,False,False,False,False,1.5419,1320.7,campaign,False,5,True,1.542,1.54585,621.483333,623.1,51.742362,1326.8,113.2,1,68.51,68.51,75.89,75.89,1.0,1.0,0.0,1.0,1.0,1.0,5,1.5419,1.5506,51.876959,0.681416,J7_J8,0,0,,,0,,True,True
J1_J2,J2,J1,5.1,117,50-55,0.5,0.519231,0.512821,0.521368,12,12,2,5.12,39.990789,1.5372,5052439ed191,0.512821,60,57,625.6,24.421644,50.304413,50.65,1209.3,230.7,1.8974,-0.0501,0.0195,68.09,75.39,True,True,False,True,True,1.5308,1204.2,equilibrium_ncyc12,True,9,True,1.53849,1.5464,626.466667,627.2,50.374101,1238.8,201.2,12,66.53,68.259167,73.29,75.173333,1.0,0.416667,0.0,1.0,1.0,0.416667,0,1.5308,1.5429,50.433069,0.521368,J1_J2,444,339,1.5177,632.73,1833,-0.0195,False,False
J1_J2,J2,J1,5.1,117,55-60,0.55,0.566952,0.555556,0.589744,12,10,3,5.119583,39.991503,1.5259,bbeddce543f9,0.589744,69,48,626.0,24.437259,50.336577,50.66,1189.8,250.2,1.9023,-0.0524,0.0202,67.64,74.57,True,False,False,True,False,1.5267,1186.3,equilibrium_ncyc12,True,8,True,1.53105,1.5457,628.075,630.9,50.503427,1269.9,170.1,12,63.23,68.176667,69.35,74.953333,1.0,0.333333,0.0,1.0,1.0,0.333333,0,1.5267,1.5414,50.730585,0.555556,J1_J2,444,339,1.5177,632.73,1833,-0.0082,False,False
J1_J2,J1,J2,5.1,117,60-65,0.6,0.629371,0.615385,0.649573,22,22,2,5.122409,40.039006,1.5302,fb5e53d0e116,0.615385,72,45,630.4,24.609023,50.69038,50.97,1275.2,164.8,1.9267,-0.0461,0.0162,65.58,71.98,True,False,False,True,False,1.5287,1274.0,equilibrium_ncyc12,True,9,True,1.53214,1.5389,631.045455,632.9,50.742281,1291.8,148.2,22,65.32,69.279545,71.98,76.187273,1.0,0.590909,0.0,1.0,1.0,0.590909,0,1.5278,1.5355,50.891405,0.649573,J1_J2,444,339,1.5177,632.73,1833,-0.0125,False,False
J1_J2,J1,J2,5.1,117,65-70,0.65,0.683761,0.683761,0.683761,11,10,1,5.123,40.057177,1.5189,201f460bb3e3,0.683761,80,37,632.4,24.687097,50.8512,51.14,1299.0,141.0,1.9183,-0.0447,0.0173,67.42,74.32,True,False,False,True,False,1.5191,1295.5,equilibrium_ncyc12,True,9,True,1.5315,1.5342,632.672727,633.3,50.87313,1308.6,131.4,11,63.35,66.054545,69.55,72.753636,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5191,1.5514,50.923569,0.683761,J1_J2,444,339,1.5177,632.73,1833,-0.0012,False,False
J1_J2,J1,J2,5.1,117,70-75,0.7,0.717949,0.717949,0.717949,8,8,1,5.124,40.068599,1.518,4efe21bbe0f9,0.717949,84,33,632.4,24.687097,50.8512,51.14,1309.5,130.4,1.9247,-0.0446,0.0162,67.71,74.81,True,False,False,True,False,1.5177,1305.9,equilibrium_ncyc12,True,9,True,1.51947,1.5266,631.8,633.8,50.802954,1315.6,124.4,8,64.4,67.69375,70.76,74.535,1.0,0.125,0.0,1.0,1.0,0.125,0,1.5177,1.5275,50.963774,0.717949,J1_J2,444,339,1.5177,632.73,1833,-0.0003,False,False
J7_J8,J7,J8,5.1,117,50-55,0.5,0.526942,0.512821,0.547009,23,20,3,5.091609,39.815398,1.5294,f0ff35d732f6,0.512821,60,57,628.8,24.546563,50.561724,50.81,1255.8,184.2,1.9198,-0.0502,0.0162,68.56,75.17,True,True,False,True,True,1.53,1252.0,equilibrium_ncyc12,True,8,True,1.53308,1.5464,627.943478,631.8,50.492852,1299.8,140.2,13,61.76,65.985385,67.71,72.042308,0.923077,0.384615,0.076923,1.0,0.692308,0.307692,10,1.53,1.5477,50.802954,0.547009,J7_J8,0,0,,,0,,True,True
J7_J8,J8,J7,5.1,117,55-60,0.55,0.581197,0.555556,0.589744,7,7,3,5.092143,39.821403,1.5408,ba1369f9edc9,0.589744,69,48,627.4,24.491911,50.449151,50.7,1229.6,210.4,1.9325,-0.0507,0.0184,68.12,74.74,True,True,False,True,False,1.5416,1226.3,equilibrium_ncyc12,True,8,True,1.54104,1.5471,628.642857,630.5,50.549089,1307.0,133.0,4,68.12,71.96,74.74,78.235,1.0,1.0,0.0,1.0,1.0,0.75,3,1.5412,1.5412,50.698421,0.581197,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,117,60-65,0.6,0.633547,0.615385,0.649573,8,8,3,5.09425,39.85834,1.532,6d1957c18870,0.649573,76,41,631.8,24.663675,50.802954,51.07,1328.7,111.3,1.9107,-0.0458,0.016,,,False,False,False,False,False,1.532,1328.7,campaign,False,5,True,1.53249,1.53965,630.5875,632.8,50.705457,1328.7,111.3,3,73.09,74.046667,79.2,80.393333,1.0,1.0,0.333333,1.0,1.0,1.0,5,1.532,1.5351,50.883364,0.649573,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,117,65-70,0.65,0.68471,0.683761,0.692308,9,9,2,5.096,39.889209,1.5386,cdf6c5ef254b,0.683761,80,37,634.4,24.765171,51.01202,51.26,1356.7,83.3,1.9244,-0.047,0.01,76.24,84.19,True,True,True,True,True,1.5403,1352.4,equilibrium_ncyc12,True,9,True,1.5386,1.5435,633.777778,634.6,50.961987,1357.9,82.1,7,73.94,75.375714,81.14,83.085714,1.0,1.0,0.571429,1.0,1.0,1.0,2,1.54,1.5462,51.028102,0.692308,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,117,70-75,0.7,0.717949,0.717949,0.717949,2,2,1,5.097,39.9017,1.5435,57b8a10b9435,0.717949,84,33,636.3,24.839342,51.164798,51.43,1362.1,77.9,1.9439,-0.0492,0.0129,,,False,False,False,False,False,1.5435,1362.1,campaign,False,5,True,1.54364,1.5442,635.55,636.3,51.104491,1362.1,77.9,1,74.03,74.03,81.26,81.26,1.0,1.0,0.0,1.0,1.0,1.0,1,1.5435,1.5435,51.164798,0.717949,J7_J8,0,0,,,0,,True,True
J7_J8,J7,J8,5.1,117,75-90,0.75,0.779743,0.752137,0.820513,87,87,4,5.098575,39.924922,1.5284,c4faaaf2c238,0.786325,92,25,635.6,24.812016,51.108511,51.37,1378.3,61.7,1.917,-0.0485,0.0118,,,False,False,False,False,False,1.5284,1378.3,campaign,False,5,True,1.53426,1.5404,635.465517,638.1,51.097698,1400.2,39.7,13,63.0,68.249231,68.64,74.683077,1.0,0.461538,0.230769,1.0,1.0,0.384615,74,1.5284,1.5328,51.309536,0.786325,J7_J8,0,0,,,0,,True,True
J1_J2,J2,J1,5.1,121,50-55,0.5,0.527548,0.504132,0.53719,12,12,3,5.119417,39.989804,1.519,bb2dbfe18ac7,0.53719,65,56,640.7,25.011105,49.815508,50.15,1223.4,216.6,1.8774,-0.052,0.0241,63.36,69.36,True,False,False,True,False,1.5177,1219.9,equilibrium_ncyc12,True,9,True,1.52159,1.5385,639.6,641.2,49.729981,1244.1,195.9,12,62.79,63.565833,68.53,69.618333,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5177,1.5482,49.854383,0.504132,J1_J2,157,150,1.49,647.189,1833,-0.029,False,False
J1_J2,J1,J2,5.1,121,55-60,0.55,0.572502,0.561983,0.595041,11,7,3,5.120273,39.998673,1.5179,a53cd132ce90,0.595041,72,49,642.1,25.065757,49.92436,50.24,1273.4,166.6,1.8783,-0.0462,0.0164,62.8,68.56,True,False,False,True,False,1.5189,1269.5,equilibrium_ncyc12,True,10,True,1.5251,1.5436,640.709091,643.3,49.816214,1289.2,150.8,11,62.8,63.629091,68.56,69.641818,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5189,1.5436,50.017662,0.595041,J1_J2,157,150,1.49,647.189,1833,-0.0279,False,False
